Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,9,5,4,55.6%,10-8,55.6%,94-92,50.5%,2-3,40.0%,8,83.5%,17.8%,10.1%,3.6%,64.1%,77.0%,50.2%,67.4%,35.8%,51.3%,1.10,QF (2x)
2018,5,1,4,20.0%,4-8,33.3%,57-64,47.1%,1-2,33.3%,5,82.5%,14.8%,10.9%,5.8%,57.9%,77.0%,53.2%,67.0%,34.9%,49.7%,1.06,R16 (Lille)
2017,3,2,1,66.7%,4-2,66.7%,31-21,59.6%,0-1,0.0%,3,84.0%,38.5%,13.4%,5.4%,59.1%,77.3%,54.1%,67.8%,43.3%,54.2%,1.34,QF (Orleans)
2015,10,6,4,60.0%,14-10,58.3%,126-117,51.9%,4-2,66.7%,10,83.1%,20.2%,10.1%,3.2%,62.7%,77.0%,50.2%,67.0%,37.1%,51.5%,1.12,W (St Brieuc)
2014,14,10,4,71.4%,19-11,63.3%,159-135,54.1%,1-3,25.0%,14,85.7%,24.0%,9.5%,4.2%,60.7%,79.5%,50.9%,68.2%,38.4%,52.5%,1.21,W (St. Remy)
2013,19,12,7,63.2%,27-16,62.8%,228-197,53.6%,5-3,62.5%,19,83.5%,22.1%,12.2%,4.7%,62.1%,77.6%,51.4%,67.7%,37.0%,52.1%,1.14,W (Rennes)
2012,8,4,4,50.0%,9-8,52.9%,80-76,51.3%,0-1,0.0%,8,79.7%,22.4%,7.6%,2.9%,64.9%,72.9%,48.2%,64.3%,38.3%,51.1%,1.07,QF (Bordeaux)
2011,42,30,12,71.4%,62-30,67.4%,505-424,54.4%,13-5,72.2%,41,86.5%,21.2%,11.5%,3.8%,66.1%,76.8%,56.3%,69.9%,37.5%,52.9%,1.25,W (Courmayeur)
2010,27,18,9,66.7%,39-23,62.9%,332-299,52.6%,11-4,73.3%,26,83.9%,19.9%,10.3%,3.1%,66.4%,73.8%,52.8%,66.7%,35.3%,51.1%,1.06,W (2x)
2009,26,15,11,57.7%,35-24,59.3%,322-293,52.4%,8-7,53.3%,0,,,,,,,,,,,,SF (2x)
2008,10,8,2,80.0%,18-8,69.2%,151-128,54.1%,6-1,85.7%,0,,,,,,,,,,,,W (Orleans)
2007,15,8,7,53.3%,20-18,52.6%,186-178,51.1%,2-2,50.0%,0,,,,,,,,,,,,F (Orleans)
2006,27,22,5,81.5%,47-17,73.4%,355-264,57.4%,6-5,54.5%,0,,,,,,,,,,,,W (3x)
2005,39,25,14,64.1%,55-35,61.1%,484-395,55.1%,6-8,42.9%,0,,,,,,,,,,,,F (2x)
2004,30,21,9,70.0%,46-24,65.7%,387-325,54.4%,11-7,61.1%,0,,,,,,,,,,,,W (Valladolid)
2003,36,23,13,63.9%,53-30,63.9%,444-380,53.9%,7-9,43.8%,0,,,,,,,,,,,,W (Manchester)
2002,17,6,11,35.3%,19-24,44.2%,205-225,47.7%,5-4,55.6%,0,,,,,,,,,,,,QF (2x)
2001,13,7,6,53.8%,15-16,48.4%,153-157,49.4%,4-4,50.0%,0,,,,,,,,,,,,SF (Grenoble)
2000,9,3,6,33.3%,10-13,43.5%,123-123,50.0%,2-6,25.0%,0,,,,,,,,,,,,QF (Cherbourg)
Career,359,226,133,63.0%,506-325,60.9%,4422-3893,53.2%,94-77,55.0%,134,84.4%,21.1%,10.7%,3.8%,64.2%,76.3%,52.8%,67.9%,37.0%,51.9%,1.15,
