Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 Atp Cup RR,W vs Novak,34,18,1.9,26.0%,13.7%,22,17,1.3,19.6%,15.2%,11.6%,7.1%,1.1,18.3%,16.0%
2019 Queen's Club QF,L vs Simon,39,46,0.8,13.3%,15.6%,33,42,0.8,12.2%,15.5%,6.6%,4.4%,1.3,15.0%,11.9%
2019 Queen's Club R16,W vs Wawrinka,28,30,0.9,14.4%,15.4%,25,24,1.0,15.0%,14.4%,10.8%,3.6%,1.6,21.5%,13.3%
2019 Roland Garros R32,L vs Mayer,38,41,0.9,13.0%,14.0%,38,41,0.9,15.4%,16.7%,,,1.3,13.7%,10.6%
2019 Roland Garros R64,W vs Kohlschreiber,39,30,1.3,21.9%,16.9%,39,30,1.3,23.4%,18.0%,,,0.7,9.0%,12.4%
2019 Roland Garros R128,W vs Cecchinato,46,35,1.3,15.4%,11.7%,46,35,1.3,16.5%,12.5%,,,1.4,15.1%,10.7%
2018 Davis Cup RR,L vs Granollers,27,23,1.2,16.0%,13.6%,24,19,1.3,15.7%,12.4%,9.2%,5.9%,1.2,18.9%,15.4%
2018 US Open R64,L vs Zverev,24,13,1.8,15.8%,8.6%,19,11,1.7,14.4%,8.3%,8.3%,5.3%,2.9,28.3%,9.9%
2018 Roland Garros R128,L vs Del Potro,31,30,1.0,16.6%,16.0%,31,30,1.0,18.2%,17.6%,,,1.4,15.5%,11.2%
2017 US Open Q3,W vs Tsitsipas,28,30,0.9,17.0%,18.2%,23,26,0.9,15.2%,17.2%,13.2%,2.0%,2.5,19.4%,7.9%
2017 Wimbledon R128,L vs Youzhny,30,29,1.0,14.9%,14.4%,26,27,1.0,13.9%,14.4%,8.0%,5.3%,1.4,18.8%,13.4%
2017 Roland Garros R128,L vs Bolelli,21,35,0.6,13.2%,22.0%,15,33,0.5,10.2%,22.4%,5.4%,4.1%,1.7,17.0%,10.1%
2017 Miami Masters R16,L vs Nadal,19,29,0.7,14.5%,22.1%,12,27,0.4,10.2%,22.9%,5.9%,4.2%,2.0,19.8%,9.9%
2017 Australian Open R128,L vs Harrison,23,38,0.6,13.4%,22.1%,22,33,0.7,14.2%,21.3%,7.7%,5.8%,1.4,18.0%,12.8%
2016 US Open R32,L vs Nishikori,21,41,0.5,10.2%,20.0%,19,33,0.6,10.3%,17.8%,7.6%,2.2%,1.3,18.0%,13.7%
2016 US Open R64,W vs Mathieu,41,23,1.8,24.1%,13.5%,24,23,1.0,17.0%,16.3%,10.6%,6.4%,1.0,19.4%,20.0%
2016 US Open R128,W vs Kohlschreiber,22,15,1.5,16.8%,11.5%,19,15,1.3,16.7%,13.2%,13.2%,3.5%,0.7,15.3%,22.9%
2016 Wimbledon R16,L vs Querrey,31,17,1.8,16.2%,8.9%,22,13,1.7,14.5%,8.6%,10.5%,3.3%,3.5,27.7%,7.9%
2016 Wimbledon R32,W vs Herbert,42,21,2.0,17.4%,8.7%,34,19,1.8,15.9%,8.9%,9.8%,5.1%,1.6,20.2%,12.4%
2016 Wimbledon R64,W vs Ferrer,44,22,2.0,25.7%,12.9%,35,19,1.8,22.7%,12.3%,14.3%,7.1%,1.0,12.3%,12.3%
Career (59 matches),,2084,1708,1.2,17.0%,13.9%,1593,1479,1.1,14.9%,13.8%,7.1%,3.6%,1.6,19.8%,12.6%
