Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2021 ATP Cup RR,W vs Novak,68.7%,60.9%,7.5%,4/1,2.06,20.0%,68.2%,63.3%,4.5%,2.12,33.3%,76.2%,56.3%,14.3%,2.00,5.9%
2019 Queens Club QF,L vs Simon,69.3%,48.4%,9.5%,9/4,2.30,3.6%,62.8%,46.3%,7.0%,2.13,6.3%,85.4%,51.2%,14.6%,2.49,0.0%
2019 Queens Club R16,W vs Wawrinka,52.2%,43.8%,7.6%,3/4,2.20,70.3%,42.4%,24.0%,5.1%,2.24,70.0%,74.2%,65.2%,12.9%,2.15,70.6%
2018 Davis Cup World Group SF RR,L vs Granollers,61.4%,51.9%,6.8%,1/5,1.93,10.2%,58.9%,48.5%,7.1%,1.91,14.3%,75.9%,59.1%,6.9%,1.97,0.0%
2018 US Open R64,L vs Zverev,52.1%,39.5%,15.1%,5/6,2.27,5.6%,47.6%,45.0%,11.9%,2.09,11.1%,64.3%,33.3%,21.4%,2.44,0.0%
2017 Miami R16,L vs Nadal,66.7%,25.0%,1.7%,0/1,2.16,4.1%,68.4%,11.5%,0.0%,1.87,7.4%,70.0%,50.0%,5.0%,2.43,0.0%
2016 Rotterdam R16,W vs Chardy,50.9%,55.6%,13.2%,2/5,2.00,5.8%,48.6%,41.2%,2.9%,1.78,10.3%,66.7%,80.0%,40.0%,2.28,0.0%
2016 Rotterdam R32,W vs Gabashvili,66.2%,51.0%,5.2%,0/4,1.94,7.5%,71.4%,53.3%,4.8%,1.66,11.1%,65.6%,47.6%,6.3%,2.23,3.8%
2015 s Hertogenbosch F,W vs Goffin,71.2%,55.3%,4.5%,1/2,2.14,3.4%,67.4%,51.7%,2.3%,2.05,5.0%,81.8%,61.1%,9.1%,2.33,0.0%
2015 s Hertogenbosch SF,W vs Haase,61.9%,50.8%,6.7%,1/6,2.20,24.0%,61.9%,56.4%,6.3%,2.16,35.5%,70.3%,42.3%,8.1%,2.28,5.3%
2015 s Hertogenbosch R16,W vs Bautista Agut,74.5%,55.3%,3.9%,2/0,1.92,10.3%,82.1%,34.8%,3.6%,1.87,15.4%,83.3%,86.7%,5.6%,2.04,0.0%
2015 Roland Garros R128,W vs Coppejans,60.8%,61.3%,8.8%,3/6,2.09,8.3%,64.7%,61.4%,10.3%,1.91,14.0%,60.0%,61.1%,6.7%,2.36,0.0%
2014 Newport QF,L vs Groth,50.0%,29.6%,11.1%,1/5,1.95,52.5%,55.2%,31.3%,10.3%,1.78,65.4%,52.4%,27.3%,14.3%,2.27,28.6%
2013 Newport F,W vs Hewitt,56.7%,56.4%,10.3%,6/4,2.17,11.1%,59.1%,61.5%,11.4%,1.98,25.0%,67.4%,51.7%,11.6%,2.32,0.0%
2013 s Hertogenbosch F,W vs Wawrinka,70.4%,39.5%,3.7%,1/1,1.97,48.5%,77.4%,50.0%,6.5%,2.07,42.9%,73.7%,21.4%,0.0%,1.98,50.0%
2010 Wimbledon R128,L vs Isner,46.2%,47.1%,5.9%,13/16,1.93,6.7%,43.0%,45.5%,4.7%,1.82,9.6%,60.2%,50.7%,10.2%,2.10,2.2%
2007 Newport F,L vs Santoro,60.0%,36.4%,9.1%,5/0,2.01,57.1%,53.1%,23.5%,6.3%,1.86,42.9%,84.2%,50.0%,15.8%,2.32,85.7%
2007 Queens Club F,L vs Roddick,46.4%,35.6%,5.2%,2/3,1.81,7.7%,33.9%,33.3%,1.6%,1.50,16.7%,80.0%,37.5%,13.3%,2.03,0.0%
2007 Queens Club QF,W vs Nadal,76.3%,42.6%,6.3%,4/1,1.88,7.5%,78.0%,37.0%,5.1%,1.89,11.1%,88.2%,60.0%,11.8%,1.85,0.0%
2006 Moscow R32,L vs Safin,45.8%,31.8%,12.5%,4/2,1.57,14.3%,28.6%,37.5%,14.3%,1.47,16.7%,73.7%,28.6%,10.5%,1.75,10.0%
Career (20 matches),,57.5%,47.3%,7.3%,46.9%,2.03,16.4%,54.6%,45.0%,5.8%,1.91,20.2%,70.7%,50.9%,11.3%,2.21,11.0%
