Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,5,4,1,80.0%,2,1,1,50.0%,2026,2026,R64,5,1.30,6.5%,0.6%,68.0%,69.6%,58.3%,66.0%,44.1%,58.3%,39.6%
Wimbledon,5,Grass,9,4,5,44.4%,7,1,6,14.3%,2021,2025,R64,9,1.03,4.9%,2.4%,63.5%,67.4%,55.7%,63.1%,37.8%,59.8%,45.7%
Davis Cup,1,,1,1,0,100.0%,0,0,0,-,2025,2025,,0,,,,,,,,,,
Eastbourne,2,Grass,2,0,2,0.0%,0,0,0,-,2023,2024,Q1,2,0.72,6.1%,3.5%,60.0%,56.5%,39.1%,49.6%,36.2%,50.0%,16.7%
