Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
24-Nov-2025,Athens CH,Hard,F,201,372,Michael Geerts [BEL] d. (1) Fery,7-5 4-6 6-2,0.85,2.2%,6.7%,60.7%,53.7%,48.6%,3/9,2:04
11-Aug-2025,Barranquilla CH,Hard,F,314,184,Fery d. (3) Bernard Tomic [AUS],W/O,,,,,,,,
10-Feb-2025,M25 Roehampton,Hard,F,580,530,Fery d. George Loffhagen [GBR],6-4 6-4,1.47,6.6%,0.0%,68.9%,69.0%,73.7%,4/5,1:41
02-Oct-2023,Mouilleron-Le-Captif CH,Hard,F,319,96,(8) Tomas Machac [CZE] d. (Q) Fery,6-3 6-4,0.71,7.0%,1.8%,57.9%,78.8%,41.7%,1/4,1:17
11-Sep-2023,M25 Pozzuoli,Hard,F,388,393,(3) Francesco Forti [ITA] d. (4) Fery,6-4 6-3,,,,,,,,
14-Aug-2023,M25 Aldershot,Hard,F,466,529,(1) Fery d. (4) Toby Samuel [GBR],6-4 6-4,,,,,,,,
02-Jan-2023,M25 Malibu CA,Hard,F,473,600,(5) Fery d. Alex Michelsen [USA],6-4 2-6 6-4,,,,,,,,
10-Oct-2022,M25 Sunderland,Hard,F,663,613,Harry Wendelken [GBR] d. Fery,6-4 6-4,,,,,,,,
03-Oct-2022,M25 Sheffield,Hard,F,656,547,Fery d. Giles Hussey [GBR],6-3 6-2,,,,,,,,
25-Jul-2022,M25 Nottingham,Grass,F,889,472,Fery d. (6) Daniel Cox [GBR],7-5 2-6 7-5,,,,,,,,
