Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-16),174,342,89,1720,88,1680,,,146,1519,,,,
2025,189,313,122,1665,114,1625,,,160,1491,,,,
2024,483,82,248,1505,187,1514,,,236,1382,231,296,,
2023,271,216,168,1586,153,1549,,,179,1455,,,,
2022,473,80,,,,,,,,,,,,
2021,701,34,,,,,,,,,,,,
2020,1126,7,,,,,,,,,1269,14,,
2019,1243,4,,,,,,,,,1220,14,,
