Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 US Open R32,L vs Kostyuk,0.0%,-,4.6%,55.6%,17.8%,27.5%,0.0%,11.8%,25.0%,1.0%,66.7%,13,9
2024 Osaka SF,L vs Lamens,3.0%,100.0%,13.8%,41.2%,15.4%,25.0%,14.3%,10.0%,50.0%,1.1%,0.0%,-37,-4
2024 Cleveland R32,L vs Potapova,5.8%,33.3%,10.5%,50.0%,17.5%,25.9%,0.0%,18.2%,0.0%,0.0%,-,45,14
2024 Olympics R32,L vs Swiatek,0.0%,-,4.2%,75.0%,13.3%,14.3%,0.0%,6.7%,14.3%,0.6%,0.0%,4,5
2024 Roland Garros R64,L vs Svitolina,1.3%,100.0%,13.3%,75.0%,16.3%,23.1%,0.0%,7.1%,0.0%,1.1%,33.3%,24,-4
2024 Australian Open R32,L vs Andreeva,1.1%,0.0%,17.7%,65.6%,9.5%,11.1%,13.3%,5.1%,9.1%,0.4%,50.0%,-58,-53
2023 Palermo R16,L vs Zheng,1.3%,100.0%,4.7%,55.6%,18.7%,28.6%,0.0%,6.9%,33.3%,2.0%,66.7%,-75,-57
2023 Palermo R32,W vs Zantedeschi,2.1%,0.0%,9.8%,58.3%,20.2%,27.8%,0.0%,20.0%,50.0%,1.8%,0.0%,-13,-21
2023 Roland Garros R64,L vs Andreeva,0.0%,-,3.9%,75.0%,16.7%,23.3%,0.0%,1.8%,0.0%,0.9%,0.0%,64,22
2023 Roland Garros R128,W vs Kalinina,0.0%,-,10.3%,90.9%,14.3%,26.7%,8.3%,0.0%,0.0%,2.5%,33.3%,-33,-44
2022 Angers R32,L vs Friedsam,2.2%,100.0%,7.2%,50.0%,22.2%,16.7%,50.0%,5.3%,16.7%,0.7%,100.0%,-68,2
2022 BJK Cup Finals RR,W vs Lamens,3.2%,100.0%,14.4%,81.3%,19.6%,32.1%,40.0%,4.9%,20.0%,0.3%,0.0%,24,38
2022 Granby QF,W vs Maria,2.5%,33.3%,26.7%,61.3%,19.6%,20.6%,21.4%,19.5%,36.4%,0.9%,66.7%,41,-5
2022 Wimbledon R32,L vs Jabeur,1.6%,100.0%,13.2%,64.3%,19.2%,21.4%,100.0%,0.0%,0.0%,1.2%,50.0%,62,22
2022 Roland Garros R64,W vs Osorio,0.0%,-,16.8%,78.9%,14.2%,13.9%,7.1%,2.5%,20.0%,0.8%,50.0%,-29,-34
2021 Montevideo F,W vs Udvardy,0.0%,-,3.6%,100.0%,14.8%,22.2%,0.0%,0.0%,0.0%,0.0%,-,23,57
2021 Strasbourg R32,L vs Niemeier,0.0%,-,8.6%,70.0%,13.4%,3.6%,50.0%,4.5%,0.0%,0.6%,0.0%,35,44
2019 Roland Garros R128,W vs Lapko,0.0%,-,4.1%,33.3%,13.3%,10.0%,16.7%,12.9%,75.0%,0.0%,-,-65,-30
Last 52 Weeks (1 matches),,0.0%,-,4.6%,55.6%,17.8%,27.5%,0.0%,11.8%,25.0%,1.0%,66.7%,13,9
Career (18 matches),,1.4%,64.7%,11.2%,65.7%,16.3%,21.2%,14.9%,6.8%,22.2%,0.9%,38.5%,-5,-6
