Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 US Open R32,L vs Kostyuk,31% (4/13),75% (3/4),1/3,64% (9/14),44% (4/9),2/3,1/1,0/2,0/0,0/1
2024 Osaka SF,L vs Lamens,11% (1/9),100% (1/1),0/4,67% (6/9),33% (2/6),0/1,0/0,0/0,0/0,0/0
2024 US Open R64,L vs Wang,50% (4/8),0% (0/4),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,1/1
2024 US Open R128,W vs Wang,25% (3/12),67% (2/3),1/2,25% (3/12),33% (1/3),2/2,0/0,2/2,0/0,0/0
2024 Paris Olympics R32,L vs Swiatek,0% (0/7),- (0/0),0/4,100% (7/7),29% (2/7),0/0,0/0,1/2,0/0,0/1
2024 Wimbledon R128,L vs Osaka,42% (5/12),80% (4/5),1/4,58% (7/12),29% (2/7),3/4,1/1,0/1,0/0,0/1
2024 Roland Garros R64,L vs Svitolina,36% (4/11),75% (3/4),2/4,45% (5/11),20% (1/5),3/3,0/0,2/2,0/0,1/1
2023 US Open R128,L vs Boulter,25% (2/8),0% (0/2),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,0/0
2023 Palermo R16,L vs Zheng,27% (4/15),75% (3/4),0/4,33% (5/15),20% (1/5),2/3,1/1,0/0,0/0,0/0
2023 Palermo R32,W vs Zantedeschi,80% (8/10),63% (5/8),0/2,22% (2/9),0% (0/2),3/4,1/1,0/0,0/0,0/0
2023 Wimbledon R64,L vs Martic,29% (4/14),25% (1/4),0/2,50% (7/14),57% (4/7),1/1,1/1,0/1,0/0,0/1
2023 Wimbledon R128,W vs Dart,57% (8/14),100% (8/8),1/4,50% (7/14),43% (3/7),4/6,0/1,1/1,0/0,0/0
2023 Roland Garros R64,L vs Andreeva,13% (1/8),100% (1/1),1/5,71% (5/7),0% (0/5),1/1,0/0,0/0,0/0,0/0
2023 Roland Garros R128,W vs Kalinina,44% (4/9),100% (4/4),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,0/0,0/0
2022 Angers 125 R32,L vs Friedsam,56% (5/9),20% (1/5),1/4,50% (4/8),0% (0/4),1/1,0/0,0/0,0/0,0/0
2022 BJK Cup Playoffs: FRA vs NED RR,W vs Lamens,31% (5/16),80% (4/5),0/2,19% (3/16),33% (1/3),4/4,1/2,1/1,0/1,1/1
2022 Granby QF,W vs Maria,24% (4/17),50% (2/4),0/0,18% (3/17),67% (2/3),1/2,1/2,1/1,0/1,0/0
2022 Wimbledon R32,L vs Jabeur,13% (1/8),100% (1/1),1/4,56% (5/9),0% (0/5),1/1,0/0,1/2,0/0,0/1
2022 Wimbledon R64,W vs Hontama,63% (5/8),100% (5/5),2/2,56% (5/9),60% (3/5),4/5,2/2,0/0,1/1,0/0
2022 Wimbledon R128,W vs Kanepi,40% (4/10),100% (4/4),2/2,20% (2/10),0% (0/2),3/4,2/2,0/0,1/1,0/0
2025 (1 matches),,30.8%,75.0%,33.3%,64.3%,44.4%,66.7%,100.0%,0.0%,-,0.0%
2024 (6 matches),,28.8%,58.8%,18.2%,54.2%,25.0%,80.0%,100.0%,75.0%,-,50.0%
2023 (7 matches),,39.7%,71.0%,9.5%,41.3%,29.0%,77.8%,80.0%,66.7%,-,0.0%
2022 (7 matches),,39.0%,76.7%,41.2%,34.6%,29.6%,77.3%,77.8%,75.0%,60.0%,50.0%
2021 (3 matches),,34.4%,81.8%,37.5%,38.7%,25.0%,57.1%,100.0%,75.0%,-,50.0%
Career (40 matches),,37.2%,74.7%,22.1%,50.8%,26.0%,66.7%,77.3%,51.4%,57.1%,29.4%
