Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 US Open R32,L vs Kostyuk,56% (9/16),43% (3/7),1/2,0/0,69% (11/16),0/2,0/1,- (0/0),- (0/0)
2024 Osaka SF,L vs Lamens,42% (5/12),50% (1/2),0/0,0/0,60% (6/10),1/3,0/1,- (0/0),- (0/0)
2024 US Open R64,L vs Wang,44% (4/9),0% (0/8),0/0,0/0,50% (4/8),6/8,4/5,- (0/0),- (0/0)
2024 US Open R128,W vs Wang,71% (10/14),40% (2/5),2/4,1/1,50% (2/4),0/0,0/0,73% (8/11),60% (6/10)
2024 Paris Olympics R32,L vs Swiatek,18% (2/11),- (0/0),0/0,0/0,55% (6/11),4/6,0/1,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Osaka,78% (7/9),33% (4/12),1/1,0/0,62% (8/13),0/2,0/1,- (0/0),- (0/0)
2024 Roland Garros R64,L vs Svitolina,70% (7/10),50% (3/6),0/0,0/0,71% (10/14),3/5,2/3,60% (3/5),0% (0/5)
2023 US Open R128,L vs Boulter,36% (4/11),0% (0/4),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2023 Palermo R16,L vs Zheng,61% (11/18),30% (3/10),1/1,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2023 Palermo R32,W vs Zantedeschi,64% (7/11),38% (5/13),2/3,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2023 Wimbledon R64,L vs Martic,79% (11/14),14% (1/7),1/1,0/0,70% (7/10),3/5,2/3,- (0/0),- (0/0)
2023 Wimbledon R128,W vs Dart,63% (10/16),62% (8/13),2/3,1/2,56% (5/9),1/2,0/0,50% (3/6),20% (1/5)
2023 Roland Garros R64,L vs Andreeva,50% (2/4),100% (1/1),0/0,0/0,64% (9/14),2/4,1/2,- (0/0),- (0/0)
2023 Roland Garros R128,W vs Kalinina,73% (8/11),57% (4/7),2/3,1/2,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2022 Angers 125 R32,L vs Friedsam,80% (4/5),14% (1/7),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2022 BJK Cup Playoffs: FRA vs NED RR,W vs Lamens,61% (14/23),36% (4/11),2/4,1/1,33% (1/3),2/3,1/1,73% (8/11),36% (4/11)
2022 Granby QF,W vs Maria,59% (16/27),40% (2/5),2/5,1/4,83% (5/6),2/3,0/0,67% (8/12),38% (5/13)
2022 Wimbledon R32,L vs Jabeur,50% (4/8),50% (1/2),0/0,0/0,64% (9/14),0/2,0/1,- (0/0),- (0/0)
2022 Wimbledon R64,W vs Hontama,50% (7/14),83% (5/6),2/4,1/1,88% (14/16),0/0,0/0,- (0/0),- (0/0)
2022 Wimbledon R128,W vs Kanepi,57% (8/14),57% (4/7),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2025 (1 matches),,56.3%,42.9%,50.0%,-,68.8%,0.0%,0.0%,-,-
2024 (6 matches),,53.8%,30.3%,60.0%,100.0%,60.0%,58.3%,54.5%,68.8%,40.0%
2023 (7 matches),,62.4%,40.0%,72.7%,60.0%,56.0%,40.0%,42.9%,50.0%,20.0%
2022 (7 matches),,59.6%,46.0%,58.8%,62.5%,66.7%,40.0%,33.3%,69.6%,37.5%
2021 (3 matches),,55.0%,56.3%,100.0%,100.0%,55.0%,33.3%,0.0%,-,-
Career (40 matches),,56.7%,44.7%,65.5%,73.7%,59.0%,42.4%,38.1%,66.7%,36.4%
