Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Metz R32,W vs Choinski,36,25,1.4,20.0%,13.9%,25,25,1.0,15.6%,15.6%,10.6%,3.1%,0.7,15.0%,20.6%
2025 Wimbledon R32,W vs Nakashima,74,59,1.3,19.1%,15.2%,57,58,1.0,16.2%,16.5%,11.1%,4.8%,1.4,16.8%,12.1%
2025 Roland Garros R128,L vs Shelton,38,37,1.0,14.4%,14.1%,35,33,1.1,14.9%,14.0%,10.2%,3.8%,1.4,23.6%,17.1%
2025 Indian Wells Masters R128,L vs Goffin,13,29,0.4,10.2%,22.7%,12,27,0.4,9.8%,22.1%,6.6%,2.5%,0.9,14.1%,14.8%
2025 Marseille QF,L vs Humbert,28,22,1.3,22.0%,17.3%,20,21,1.0,18.0%,18.9%,4.5%,0.0%,1.5,27.6%,18.9%
2025 Rotterdam R32,L vs Rune,23,34,0.7,13.5%,20.0%,20,32,0.6,12.5%,20.0%,10.6%,1.9%,1.2,17.1%,14.1%
2025 Australian Open QF,L vs Shelton,64,53,1.2,21.8%,18.0%,61,52,1.2,22.0%,18.8%,15.9%,4.3%,1.6,17.7%,10.9%
2025 Australian Open R64,W vs Fonseca,45,47,1.0,15.7%,16.4%,33,44,0.8,13.1%,17.5%,10.3%,1.6%,0.8,14.7%,18.5%
2025 Australian Open R128,W vs Wawrinka,63,58,1.1,25.8%,23.8%,51,52,1.0,23.3%,23.7%,17.4%,2.7%,1.3,13.5%,10.7%
2025 Hong Kong R32,W vs Nakashima,40,17,2.4,34.2%,14.5%,35,16,2.2,33.3%,15.2%,11.4%,5.7%,2.4,26.5%,11.1%
2024 Vienna R32,L vs Musetti,21,21,1.0,21.2%,21.2%,19,20,1.0,20.2%,21.3%,5.3%,1.1%,2.0,22.2%,11.1%
2024 US Open R128,L vs Paul,28,36,0.8,11.7%,15.1%,24,31,0.8,11.1%,14.3%,8.3%,2.3%,1.1,16.3%,15.5%
2024 Winston-Salem F,W vs Michelsen,19,10,1.9,22.6%,11.9%,14,8,1.8,18.7%,10.7%,16.0%,2.7%,0.5,7.1%,15.5%
2024 Winston-Salem SF,W vs Goffin,30,17,1.8,29.7%,16.8%,28,17,1.6,29.2%,17.7%,17.7%,2.1%,0.8,17.8%,23.8%
2024 Canada Masters R32,L vs Tabilo,25,25,1.0,23.1%,23.1%,21,19,1.1,22.1%,20.0%,10.5%,2.1%,2.2,30.6%,13.9%
2024 Wimbledon R64,L vs Bautista Agut,59,45,1.3,25.2%,19.2%,41,41,1.0,20.0%,20.0%,15.1%,4.4%,1.3,10.7%,8.1%
2024 Wimbledon R128,W vs Navone,25,18,1.4,12.0%,8.7%,17,15,1.1,9.0%,8.0%,6.4%,2.7%,0.9,14.4%,15.9%
2024 Halle R16,L vs Zverev,35,18,1.9,26.3%,13.5%,28,15,1.9,24.3%,13.0%,9.6%,3.5%,3.0,29.3%,9.8%
2024 Roland Garros R128,W vs Humbert,62,38,1.6,28.3%,17.4%,54,34,1.6,27.3%,17.2%,9.1%,4.0%,1.0,20.1%,20.1%
2024 Madrid Masters R64,L vs Sinner,9,22,0.4,10.5%,25.6%,8,21,0.4,9.8%,25.6%,6.1%,3.7%,2.7,18.6%,7.0%
Career (84 matches),,2614,2458,1.1,17.2%,16.2%,2127,2300,0.9,15.5%,16.7%,8.5%,2.3%,1.0,15.5%,14.9%
