Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,4,2,2,50.0%,5-5,50.0%,48-45,51.6%,1-0,100.0%,4,78.3%,26.1%,9.2%,3.5%,67.1%,71.1%,49.5%,64.0%,39.5%,51.2%,1.10,R16 (Hong Kong)
2025,53,25,28,47.2%,71-75,48.6%,744-726,50.6%,14-17,45.2%,52,84.1%,17.0%,7.2%,2.7%,66.3%,73.1%,51.2%,65.7%,33.9%,50.1%,0.99,SF (Metz)
2024,52,22,30,42.3%,57-71,44.5%,630-670,48.5%,14-13,51.9%,51,83.8%,13.5%,8.4%,2.4%,67.3%,73.8%,51.6%,66.5%,32.2%,49.2%,0.96,W (Winston-Salem)
2023,58,29,29,50.0%,72-76,48.6%,722-724,49.9%,10-15,40.0%,58,82.4%,17.6%,7.2%,2.5%,66.4%,72.3%,52.2%,65.6%,34.7%,50.1%,1.01,SF (Umag)
2022,55,26,29,47.3%,76-69,52.4%,742-712,51.0%,17-13,56.7%,53,81.1%,20.2%,7.2%,2.2%,69.0%,71.4%,50.1%,64.8%,36.2%,50.6%,1.03,W (Metz)
2021,54,30,24,55.6%,77-63,55.0%,735-677,52.1%,14-12,53.8%,52,83.2%,20.8%,7.6%,2.2%,66.5%,72.3%,52.3%,65.6%,36.2%,50.8%,1.05,W (Cagliari)
2020,26,12,14,46.2%,30-34,46.9%,317-320,49.8%,8-8,50.0%,26,81.4%,18.1%,6.2%,2.5%,64.2%,72.6%,49.4%,64.3%,34.8%,49.7%,0.97,F (Vienna)
2019,43,20,23,46.5%,48-55,46.6%,522-544,49.0%,14-14,50.0%,43,83.0%,14.8%,8.5%,2.5%,62.6%,74.4%,51.9%,66.0%,33.9%,49.8%,1.00,W (Antalya)
2018,11,5,6,45.5%,15-20,42.9%,164-189,46.5%,5-3,62.5%,11,79.2%,12.8%,8.1%,2.8%,62.7%,72.7%,49.8%,64.1%,31.1%,48.3%,0.87,QF (Budapest)
2016,1,0,1,0.0%,1-2,33.3%,15-19,44.1%,1-0,100.0%,1,62.5%,23.5%,3.8%,3.1%,61.5%,58.8%,48.0%,54.6%,38.5%,47.3%,0.85,R64 (Rome Masters)
Career,357,171,186,47.9%,452-470,49.0%,4639-4626,50.1%,98-95,50.8%,351,82.6%,17.4%,7.5%,2.5%,66.2%,72.7%,51.3%,65.4%,34.5%,50.0%,1.00,
