Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Metz R32,W vs Choinski,27% (4/15),75% (3/4),0/1,27% (4/15),50% (2/4),3/3,2/2,0/1,1/1,0/0
2025 Roland Garros R128,L vs Shelton,17% (4/23),100% (4/4),0/4,30% (7/23),14% (1/7),2/3,1/1,1/3,0/0,0/1
2025 Indian Wells R128,L vs Goffin,45% (5/11),100% (5/5),2/7,64% (7/11),0% (0/7),1/5,0/0,1/1,0/0,1/1
2025 Marseille QF,L vs Humbert,20% (2/10),0% (0/2),0/2,30% (3/10),33% (1/3),0/0,0/0,2/2,0/0,1/1
2025 Rotterdam R32,L vs Rune,18% (2/11),50% (1/2),0/1,64% (7/11),71% (5/7),1/1,0/0,0/1,0/0,0/1
2025 Australian Open QF,L vs Shelton,18% (4/22),50% (2/4),0/3,27% (6/22),50% (3/6),0/1,0/0,1/1,0/0,0/0
2025 Australian Open R64,W vs Fonseca,35% (8/23),63% (5/8),0/1,22% (5/23),80% (4/5),4/4,2/2,1/1,1/1,0/0
2025 Australian Open R128,W vs Wawrinka,22% (5/23),80% (4/5),0/1,26% (6/23),67% (4/6),4/4,3/3,4/5,1/1,0/0
2025 Hong Kong R32,W vs Nakashima,10% (1/10),100% (1/1),0/0,0% (0/11),- (0/0),1/1,1/1,2/2,1/1,0/0
2024 Vienna R32,L vs Musetti,0% (0/9),- (0/0),0/3,50% (4/8),25% (1/4),0/0,0/0,2/2,0/0,1/1
2024 US Open R128,L vs Paul,37% (7/19),29% (2/7),0/6,32% (6/19),0% (0/6),1/1,0/0,3/3,0/0,1/1
2024 Winston-Salem F,W vs Michelsen,71% (5/7),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,1/1,0/0
2024 Winston-Salem SF,W vs Goffin,50% (4/8),75% (3/4),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2024 Canada R32,L vs Tabilo,22% (2/9),50% (1/2),1/4,56% (5/9),20% (1/5),0/1,0/0,1/1,0/0,0/0
2024 Wimbledon R64,L vs Bautista Agut,21% (4/19),50% (2/4),0/4,33% (6/18),33% (2/6),2/2,1/1,2/2,0/0,0/0
2024 Wimbledon R128,W vs Navone,31% (5/16),60% (3/5),1/1,13% (2/16),50% (1/2),2/2,1/1,0/0,1/1,0/0
2024 Halle R16,L vs Zverev,0% (0/11),- (0/0),0/1,18% (2/11),50% (1/2),0/0,0/0,1/1,0/0,0/0
2024 Roland Garros R128,W vs Humbert,37% (7/19),57% (4/7),0/1,22% (4/18),50% (2/4),3/3,2/2,0/1,0/0,0/0
2024 Madrid R64,L vs Sinner,0% (0/8),- (0/0),0/3,71% (5/7),20% (1/5),0/0,0/0,1/2,0/0,1/1
2024 Bucharest R32,L vs Fonseca,17% (2/12),100% (2/2),1/2,33% (4/12),25% (1/4),2/2,0/0,1/2,0/0,1/2
2025 (9 matches),,23.6%,71.4%,10.0%,30.2%,44.4%,72.7%,100.0%,70.6%,100.0%,50.0%
2024 (13 matches),,25.5%,58.5%,13.3%,30.2%,29.2%,95.0%,100.0%,73.3%,100.0%,66.7%
2023 (7 matches),,21.5%,47.8%,11.8%,29.2%,35.5%,90.0%,80.0%,78.6%,100.0%,83.3%
2022 (10 matches),,27.7%,67.4%,8.3%,28.9%,40.9%,72.7%,100.0%,83.3%,100.0%,75.0%
2021 (12 matches),,28.1%,66.1%,15.6%,24.3%,32.7%,93.5%,85.7%,94.4%,100.0%,80.0%
Career (264 matches),,32.0%,68.1%,16.6%,30.2%,34.9%,81.6%,86.6%,79.2%,79.2%,76.0%
