Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Metz R32,W vs Choinski,4.1,3.7,4.4,57.1%,40.5%,52.4%,52.9%,55.6%,27.3%,3.0,2.3,-3.5,-3.9
2025 Wimbledon R32,W vs Nakashima,3.8,3.7,3.9,47.4%,56.5%,47.1%,48.1%,54.4%,17.8%,11.5,4.4,0.5,0.2
2025 Roland Garros R128,L vs Shelton,3.9,3.9,3.9,46.1%,45.7%,59.3%,41.2%,56.5%,17.6%,21.5,10.8,-2.0,-1.6
2025 Indian Wells R128,L vs Goffin,4.0,3.5,4.5,41.4%,52.6%,38.5%,57.1%,62.9%,24.0%,1.0,0.8,-1.5,-2.7
2025 Marseille QF,L vs Humbert,3.3,3.1,3.6,49.4%,48.3%,20.0%,20.0%,50.3%,28.4%,-4.0,-7.0,-3.5,-6.1
2025 Rotterdam R32,L vs Rune,3.7,3.9,3.3,49.0%,31.8%,64.7%,42.9%,57.8%,21.4%,5.0,4.4,-13.5,-18.2
2025 Australian Open QF,L vs Shelton,4.1,4.5,3.6,44.5%,47.5%,64.5%,52.6%,64.7%,19.1%,16.5,6.5,-7.5,-6.4
2025 Australian Open R64,W vs Fonseca,3.4,3.2,3.6,53.3%,63.2%,37.9%,44.4%,59.0%,21.9%,17.0,8.5,1.0,0.9
2025 Australian Open R128,W vs Wawrinka,3.0,2.8,3.3,51.7%,52.4%,50.0%,62.5%,48.9%,11.3%,17.0,13.9,-24.0,-19.5
2024 Hong Kong R32,W vs Nakashima,3.2,3.3,3.1,49.4%,57.7%,81.8%,66.7%,65.9%,20.5%,6.0,9.1,2.0,5.7
2024 Vienna R32,L vs Musetti,3.3,2.5,4.3,43.3%,25.0%,25.0%,25.0%,55.2%,32.7%,-7.5,-17.0,-3.0,-8.6
2024 Winston Salem F,W vs Michelsen,3.3,2.6,4.0,68.5%,58.8%,54.5%,50.0%,50.5%,28.8%,8.0,18.6,4.0,11.1
2024 Winston Salem SF,W vs Goffin,4.0,3.2,4.8,62.3%,51.6%,66.7%,50.0%,60.0%,34.4%,13.5,18.8,-2.5,-6.0
2024 Canada R32,L vs Tabilo,3.0,3.2,2.9,46.5%,31.0%,40.0%,0.0%,67.5%,20.5%,-3.5,-5.3,-4.0,-13.3
2024 Halle R16,L vs Zverev,3.2,3.4,3.0,48.8%,41.2%,37.5%,0.0%,59.7%,44.6%,1.0,1.8,-3.0,-10.0
2024 Roland Garros R128,W vs Humbert,3.3,3.0,3.7,53.5%,51.1%,44.0%,85.7%,52.9%,26.8%,9.5,8.6,-1.5,-1.5
2024 Madrid R64,L vs Sinner,3.9,3.5,4.3,41.5%,26.3%,9.1%,66.7%,53.7%,29.0%,-2.5,-4.5,-2.0,-4.8
2024 Bucharest R32,L vs Fonseca,4.1,3.9,4.2,58.8%,34.2%,35.7%,33.3%,57.1%,29.4%,6.0,5.6,-4.5,-6.3
2024 Dubai R16,L vs Medvedev,4.2,3.7,4.6,53.3%,35.1%,53.3%,33.3%,57.5%,48.3%,-1.0,-0.8,-7.5,-12.5
2024 Rotterdam R32,L vs Dimitrov,3.3,3.6,2.9,49.5%,23.5%,33.3%,25.0%,65.1%,37.3%,-1.5,-2.2,-2.5,-7.8
Career (57 matches),,3.8,3.7,3.9,50.2%,48.0%,46.9%,45.1%,55.6%,22.4%,5.4,4.7,-3.6,-4.4
