Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Ugo Humbert [FRA],3,6,33.3%,2,2,0,100.0%,2021,2025,9,0.95,4.7%,3.5%,66.7%,69.3%,51.4%,63.3%,34.8%,63.5%,25.4%
9,Taylor Fritz [USA],2,7,22.2%,6,2,4,33.3%,2018,2025,9,0.82,5.9%,2.8%,62.9%,70.8%,47.7%,62.3%,31.0%,55.2%,39.5%
9,Miomir Kecmanovic [SRB],6,3,66.7%,8,7,1,87.5%,2017,2025,7,1.14,12.9%,3.0%,71.0%,77.1%,54.9%,70.7%,33.3%,65.6%,23.8%
7,Hubert Hurkacz [POL],4,3,57.1%,9,6,3,66.7%,2018,2023,7,1.05,6.6%,3.4%,64.8%,73.0%,54.0%,66.3%,35.5%,66.7%,35.6%
6,Sebastian Korda [USA],4,2,66.7%,1,0,1,0.0%,2021,2025,6,1.14,6.2%,1.7%,65.4%,74.7%,52.0%,66.9%,37.9%,65.2%,48.4%
6,Yannick Hanfmann [GER],4,2,66.7%,4,3,1,75.0%,2017,2025,6,1.02,9.2%,4.0%,63.3%,73.6%,48.5%,64.4%,36.4%,63.6%,51.4%
6,Alexander Zverev [GER],0,6,0.0%,3,1,2,33.3%,2021,2025,6,0.64,5.5%,2.3%,65.3%,68.2%,49.1%,61.6%,24.6%,61.1%,23.5%
6,Andrey Rublev [RUS],2,4,33.3%,2,1,1,50.0%,2016,2025,6,0.83,8.5%,2.4%,64.7%,70.3%,46.1%,61.8%,31.6%,61.2%,33.3%
6,Roberto Carballes Baena [ESP],3,3,50.0%,4,4,0,100.0%,2017,2024,6,1.02,7.8%,2.9%,63.2%,74.9%,45.8%,64.2%,36.5%,48.7%,32.6%
6,Matteo Berrettini [ITA],1,5,16.7%,4,1,3,25.0%,2016,2024,6,0.94,4.1%,2.2%,70.3%,73.8%,58.4%,69.2%,29.0%,77.1%,25.0%
6,Marton Fucsovics [HUN],3,3,50.0%,2,1,1,50.0%,2016,2021,6,1.09,4.4%,2.2%,62.2%,68.3%,52.6%,62.4%,40.9%,60.5%,34.0%
6,Yannick Maden [GER],4,2,66.7%,0,0,0,-,2014,2018,4,1.35,7.9%,2.3%,62.1%,72.2%,53.1%,65.0%,47.2%,65.0%,53.1%
5,Ben Shelton [USA],1,4,20.0%,3,0,3,0.0%,2022,2025,5,0.94,4.3%,1.6%,65.7%,70.5%,53.6%,64.7%,33.1%,57.1%,39.0%
5,Casper Ruud [NOR],0,5,0.0%,2,1,1,50.0%,2020,2024,5,0.78,7.4%,2.9%,66.7%,69.6%,43.6%,61.0%,30.4%,55.6%,58.3%
5,Adrian Mannarino [FRA],2,3,40.0%,2,2,0,100.0%,2018,2024,5,0.90,7.8%,2.4%,64.3%,72.1%,46.9%,63.1%,33.2%,45.2%,37.5%
