Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
19-Aug-2024,Winston-Salem,Hard,F,58,52,(10) Sonego d. (11) Alex Michelsen [USA],6-0 6-3,2.33,9.8%,4.9%,75.6%,87.1%,50.0%,0/0,1:03
19-Sep-2022,Metz,Hard,F,65,44,Sonego d. (7) Alexander Bublik [KAZ],7-6(3) 6-2,1.37,9.5%,4.8%,69.8%,81.8%,52.6%,3/3,1:26
21-Jun-2021,Eastbourne,Grass,F,27,18,(2) Alex De Minaur [AUS] d. (3) Sonego,4-6 6-4 7-6(5),0.97,4.5%,1.8%,71.8%,73.4%,48.4%,6/8,2:40
05-Apr-2021,Cagliari,Clay,F,34,57,(3) Sonego d. Laslo Djere [SRB],2-6 7-6(5) 6-4,0.88,0.9%,0.0%,67.9%,69.7%,44.4%,9/12,3:01
26-Oct-2020,Vienna,Hard,F,42,8,(5) Andrey Rublev [RUS] d. (LL) Sonego,6-4 6-4,0.48,11.5%,0.0%,62.3%,65.8%,56.5%,2/4,1:18
02-Sep-2019,Genova CH,Clay,F,49,126,(1) Sonego d. (11) Alejandro Davidovich Fokina [ESP],6-2 4-6 7-6(6),1.08,1.7%,0.9%,60.9%,64.3%,46.7%,13/18,2:46
24-Jun-2019,Antalya,Grass,F,75,82,Sonego d. Miomir Kecmanovic [SRB],6-7(5) 7-6(5) 6-1,1.82,26.6%,1.1%,75.5%,84.5%,65.2%,1/1,2:46
03-Sep-2018,Genova CH,Clay,F,121,227,(8) Sonego d. (WC) Dustin Brown [GER],6-2 6-1,1.50,3.4%,5.2%,60.3%,82.9%,43.5%,6/6,1:08
30-Oct-2017,Italy F36,Clay,F,216,272,(3) Tomislav Brkic [BIH] d. Sonego,7-5 6-4,,,,,,,,
23-Oct-2017,Italy F35,Clay,F,216,263,(2) Federico Gaio [ITA] d. (5) Sonego,7-6(4) 2-6 6-0,,,,,,,,
