Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Klosters R32,L vs Grabher,0.94,0.60,52.0,2.3,-,51.6%,-,55.2%,34.6%,25.0%
2019 W25 Klosters Q2,W vs Roemer,1.10,1.45,44.8,2.0,-,55.3%,-,54.1%,66.7%,52.0%
2017 Obidos $15K QF,L vs Tan,0.97,0.60,40.3,2.0,0.0%,26.1%,4.3%,43.5%,42.9%,37.5%
2017 Obidos $15K R16,W vs Vicens Mas,1.03,1.39,54.6,2.2,3.0%,54.5%,3.2%,61.3%,56.7%,57.1%
2017 Obidos $15K R32,W vs Ka,1.00,1.19,65.0,2.2,0.0%,52.8%,0.0%,54.8%,55.3%,54.8%
2017 Orlando FL $15K R32,L vs Scholl,0.91,0.51,32.9,2.0,4.0%,32.0%,4.2%,45.8%,21.7%,47.6%
2016 Stockholm $10K R32,L vs Swiatek,0.77,0.44,31.4,2.1,3.6%,60.7%,4.0%,44.0%,25.0%,29.2%
2016 Ismaning $10K R32,W vs Hering,1.17,1.99,40.3,2.9,4.2%,70.8%,0.0%,76.2%,42.9%,48.0%
2016 Leipzig $25K R32,L vs Bara,0.89,0.74,37.7,2.2,0.0%,35.0%,0.0%,50.0%,45.8%,50.0%
2016 Schio $10K R32,W vs Gatica,1.16,1.25,53.4,3.8,1.8%,52.6%,0.0%,59.3%,27.3%,70.0%
2016 Versmold $50K R32,L vs Ivakhnenko,0.96,0.50,33.8,2.2,0.0%,38.1%,0.0%,27.8%,21.4%,50.0%
2016 Kaltenkirchen $10K QF,L vs Hobgarski,0.81,0.79,71.6,6.3,0.0%,46.5%,2.5%,45.0%,55.6%,49.1%
2016 Braunschweig $25K R32,L vs Xu,0.97,0.65,51.2,2.8,0.0%,48.0%,0.0%,60.9%,21.9%,40.0%
2016 Gyor $10K R16,L vs Shoshyna,0.92,0.84,72.6,4.0,0.0%,55.3%,0.0%,46.7%,42.6%,47.7%
2016 Gonesse $10K QF,L vs Partaud,0.86,0.71,47.9,2.2,3.3%,46.7%,0.0%,38.5%,41.7%,53.1%
2016 Gonesse $10K R16,W vs Santamaria,0.95,1.21,58.6,5.0,2.4%,45.2%,0.0%,59.5%,60.0%,62.5%
2016 Amiens $10K R32,L vs Lechemia,1.02,0.77,51.7,4.0,0.0%,53.5%,2.5%,42.5%,40.9%,37.5%
2016 Sunderland $10K R32,L vs Liebens,0.93,0.56,44.7,2.2,11.5%,42.3%,8.7%,60.9%,32.0%,26.1%
2015 Helsinki $10K R32,W vs Malinen,1.06,1.28,61.0,2.6,7.1%,61.9%,2.4%,54.8%,47.2%,53.1%
2015 Ismaning $10K R32,L vs Sekulic,0.94,0.71,54.0,2.2,8.5%,59.6%,6.7%,55.6%,35.1%,28.6%
2019 (2 matches),,1.02,1.02,48.1,2.1,-,53.6%,-,54.5%,51.8%,38.8%
2017 (4 matches),,0.98,0.91,50.8,2.1,1.7%,43.6%,2.8%,52.3%,46.9%,50.4%
2016 (12 matches),,0.95,0.84,52.5,2.9,1.9%,49.5%,1.3%,51.0%,39.9%,48.4%
2015 (11 matches),,0.99,0.91,56.8,2.5,3.2%,48.9%,2.4%,50.9%,45.2%,47.4%
2014 (5 matches),,1.05,1.02,52.6,2.3,0.6%,50.0%,0.7%,52.1%,46.7%,48.6%
Career (46 matches),,0.98,0.91,52.7,2.6,1.8%,50.3%,1.5%,51.1%,44.0%,47.0%
