Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2011,5,1,4,20.0%,2-8,20.0%,31-53,36.9%,0-0,-,0,,,,,,,,,,,,R16 (Buffalo NY 10K)
2010,3,0,3,0.0%,1-6,14.3%,20-39,33.9%,0-0,-,0,,,,,,,,,,,,R32 (3x)
2009,7,4,3,57.1%,7-8,46.7%,58-71,45.0%,0-1,0.0%,0,,,,,,,,,,,,SF (Cleveland OH 10K)
2008,7,4,3,57.1%,8-7,53.3%,71-65,52.2%,1-1,50.0%,0,,,,,,,,,,,,F (Atlanta GA 10K)
2007,5,0,5,0.0%,0-10,0.0%,24-62,27.9%,0-1,0.0%,0,,,,,,,,,,,,R32 (5x)
2006,12,2,10,16.7%,5-21,19.2%,75-143,34.4%,0-1,0.0%,0,,,,,,,,,,,,QF (Rockford IL 25K)
2005,28,10,18,35.7%,28-41,40.6%,301-355,45.9%,3-5,37.5%,0,,,,,,,,,,,,QF (3x)
2004,16,1,15,6.3%,4-30,11.8%,125-202,38.2%,0-3,0.0%,0,,,,,,,,,,,,R16 (Albuquerque NM 75K)
2003,37,13,24,35.1%,31-50,38.3%,343-397,46.4%,5-4,55.6%,0,,,,,,,,,,,,SF (Fontanafredda 25K)
2002,34,11,23,32.4%,25-51,32.9%,298-402,42.6%,3-3,50.0%,0,,,,,,,,,,,,SF (2x)
2001,30,15,15,50.0%,32-37,46.4%,319-333,48.9%,2-7,22.2%,0,,,,,,,,,,,,F (Mahwah NJ 50K)
2000,30,10,20,33.3%,28-40,41.2%,313-335,48.3%,2-6,25.0%,0,,,,,,,,,,,,QF (3x)
1999,28,12,16,42.9%,21-32,39.6%,221-256,46.3%,3-3,50.0%,0,,,,,,,,,,,,SF (Athens 25K)
1998,8,2,6,25.0%,8-10,44.4%,82-76,51.9%,0-2,0.0%,0,,,,,,,,,,,,R16 (2x)
1997,25,13,12,52.0%,24-28,46.2%,226-226,50.0%,4-2,66.7%,0,,,,,,,,,,,,F (Reims 25K)
1996,28,14,14,50.0%,33-29,53.2%,275-263,51.1%,0-2,0.0%,0,,,,,,,,,,,,SF (2x)
1995,18,8,10,44.4%,22-24,47.8%,213-216,49.7%,2-2,50.0%,0,,,,,,,,,,,,QF (3x)
1994,22,8,14,36.4%,16-31,34.0%,183-236,43.7%,2-2,50.0%,0,,,,,,,,,,,,QF (3x)
1993,37,27,10,73.0%,55-26,67.9%,405-310,56.6%,5-1,83.3%,0,,,,,,,,,,,,W (2x)
1992,36,23,13,63.9%,49-29,62.8%,388-297,56.6%,4-4,50.0%,0,,,,,,,,,,,,F (2x)
1991,12,4,8,33.3%,8-15,34.8%,90-115,43.9%,0-2,0.0%,0,,,,,,,,,,,,QF (ITF Bourgas)
1990,13,3,10,23.1%,8-22,26.7%,117-159,42.4%,1-1,50.0%,0,,,,,,,,,,,,R16 (3x)
1989,3,1,2,33.3%,2-3,40.0%,24-24,50.0%,1-1,50.0%,0,,,,,,,,,,,,QF (ITF Athens)
Career,444,186,258,41.9%,417-558,42.8%,4202-4635,47.6%,38-54,41.3%,0,,,,,,,,,,,,
