Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,25,14,11,56.0%,29-24,54.7%,249-220,53.1%,2-1,66.7%,25,65.0%,41.2%,3.4%,3.7%,60.2%,63.1%,46.2%,56.4%,46.7%,51.6%,1.07
Clay,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,70.0%,10.0%,1.9%,5.7%,62.3%,72.7%,50.0%,64.2%,35.6%,47.6%,0.99
Grass,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,1,45.5%,36.4%,4.6%,3.1%,69.2%,55.6%,35.0%,49.2%,41.7%,45.3%,0.82
Finals,1,1,0,100.0%,2-0,100.0%,12-6,66.7%,0-0,-,1,88.9%,44.4%,8.6%,1.7%,62.1%,66.7%,63.6%,65.5%,48.1%,57.3%,1.39
Semi-finals,3,1,2,33.3%,2-4,33.3%,20-32,38.5%,1-0,100.0%,3,42.3%,32.0%,3.0%,3.0%,58.4%,54.6%,34.8%,46.4%,41.2%,43.9%,0.77
Quarter-finals,2,1,1,50.0%,2-3,40.0%,24-25,49.0%,0-0,-,2,60.0%,37.5%,1.3%,1.3%,59.5%,61.7%,43.8%,54.4%,44.5%,49.7%,0.98
vs Righties,14,5,9,35.7%,11-19,36.7%,126-148,46.0%,1-0,100.0%,14,60.3%,31.4%,4.0%,4.0%,60.2%,60.3%,45.4%,54.4%,43.0%,48.6%,0.94
vs Lefties,3,1,2,33.3%,2-4,33.3%,28-34,45.2%,0-0,-,3,67.7%,22.6%,2.6%,2.6%,61.1%,61.9%,50.7%,57.5%,35.6%,47.1%,0.84
