Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
22-Aug-1994,Schenectady,Hard,F,43,29,(8) Judith Wiesner [AUT] d. Savchenko,7-5 3-6 6-4,,,,,,,,
23-Aug-1993,Schenectady,Hard,F,42,62,Savchenko d. Natalia Medvedeva [UKR],6-3 7-5,,,,,,,,
02-Feb-1993,Tokyo Pan Pacific,Carpet,F,74,5,(3) Martina Navratilova [USA] d. Savchenko,6-2 6-2,,,,,,,,
06-Nov-1989,Chicago,Carpet,F,32,5,(2) Zina Garrison [USA] d. Savchenko,6-3 2-6 6-4,,,,,,,,
20-Feb-1989,Oakland,Hard,F,16,9,(3) Zina Garrison [USA] d. (4) Savchenko,6-1 6-1,,,,,,,,
15-Feb-1988,Oakland,Hard,F,27,2,(1) Martina Navratilova [USA] d. Savchenko,6-1 6-2,,,,,,,,
08-Jun-1987,Birmingham,Grass,F,24,6,(1) Pam Shriver [USA] d. (8) Savchenko,4-6 6-2 6-2,,,,,,,,
02-Feb-1987,Wichita,Carpet,F,29,25,(1) Barbara Potter [USA] d. (2) Savchenko,7-6 7-6,,,,,,,,
09-Apr-1984,ITF Caserta,Clay,F,208,,Savchenko d. Elena Eliseenko [URS],6-2 6-1,,,,,,,,
02-Jan-1984,ITF Chicago,Hard,F,,,Savchenko d. Natasha Reva [URS],6-2 6-4,,,,,,,,
