Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Martina Navratilova [USA],1,9,10.0%,1,1,0,100.0%,1986,1994,0,,,,,,,,,,
9,Lori Mcneil [USA],2,7,22.2%,2,0,2,0.0%,1987,1994,0,,,,,,,,,,
8,Julie Halard Decugis [FRA],4,4,50.0%,6,2,4,33.3%,1988,1998,0,,,,,,,,,,
7,Judith Wiesner [AUT],1,6,14.3%,2,0,2,0.0%,1990,1997,0,,,,,,,,,,
7,Nathalie Tauziat [FRA],5,2,71.4%,6,2,4,33.3%,1986,1997,0,,,,,,,,,,
7,Brenda Schultz Mccarthy [NED],3,4,42.9%,4,0,4,0.0%,1989,1996,0,,,,,,,,,,
7,Helena Sukova [CZE],1,6,14.3%,1,0,1,0.0%,1985,1994,0,,,,,,,,,,
7,Pam Shriver [USA],1,6,14.3%,1,1,0,100.0%,1985,1991,0,,,,,,,,,,
6,Steffi Graf [GER],0,6,0.0%,0,0,0,-,1988,1997,0,,,,,,,,,,
6,Natalia Zvereva [BLR],2,4,33.3%,1,1,0,100.0%,1986,1995,0,,,,,,,,,,
6,Conchita Martinez [ESP],2,4,33.3%,3,1,2,33.3%,1988,1994,0,,,,,,,,,,
6,Wendy Turnbull [AUS],3,3,50.0%,1,0,1,0.0%,1984,1988,0,,,,,,,,,,
5,Rita Grande [ITA],2,3,40.0%,3,1,2,33.3%,1996,1999,0,,,,,,,,,,
5,Sabine Appelmans [BEL],3,2,60.0%,1,1,0,100.0%,1990,1998,0,,,,,,,,,,
5,Elena Likhovtseva [RUS],0,5,0.0%,1,1,0,100.0%,1995,1998,0,,,,,,,,,,
