Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Cherbourg CH F,W vs Sels,22,16,1.4,22.2%,16.2%,16,12,1.3,18.8%,14.1%,11.8%,5.9%,1.6,13.1%,8.1%
2025 Marseille R16,L vs Medvedev,18,26,0.7,17.8%,25.7%,15,20,0.8,18.1%,24.1%,4.8%,3.6%,3.2,31.7%,9.9%
2024 Roland Garros R128,L vs Djokovic,36,28,1.3,19.6%,15.2%,29,21,1.4,17.7%,12.8%,9.8%,7.3%,1.9,15.8%,8.2%
2023 Metz SF,L vs Shevchenko,22,14,1.6,18.2%,11.6%,12,11,1.1,12.1%,11.1%,9.1%,2.0%,1.8,18.2%,9.9%
2021 Paris Masters R64,L vs Alcaraz,42,41,1.0,18.7%,18.2%,33,31,1.1,16.3%,15.3%,9.4%,6.4%,1.3,10.2%,8.0%
2021 US Open R128,L vs Mannarino,49,42,1.2,15.6%,13.4%,33,27,1.2,12.2%,10.0%,8.5%,3.3%,1.4,13.4%,9.9%
2021 Wimbledon R128,L vs Andujar,125,99,1.3,28.0%,22.1%,97,73,1.3,25.3%,19.0%,14.1%,9.1%,1.0,7.8%,7.8%
2021 Roland Garros R128,L vs Sinner,45,50,0.9,14.8%,16.4%,45,50,0.9,16.6%,18.5%,,,1.2,12.5%,10.5%
2021 Marseille F,L vs Medvedev,38,20,1.9,19.4%,10.2%,28,17,1.6,16.7%,10.1%,7.7%,6.0%,1.8,17.3%,9.7%
2021 Australian Open R128,L vs Fognini,10,43,0.2,6.2%,26.5%,10,43,0.2,7.1%,30.7%,,,0.7,8.6%,12.3%
2020 Roland Garros R64,L vs Zverev,38,43,0.9,11.6%,13.1%,38,43,0.9,12.8%,14.4%,,,0.8,10.7%,13.7%
2020 Roland Garros R128,W vs Mmoh,38,25,1.5,21.3%,14.0%,38,25,1.5,24.5%,16.1%,,,1.0,9.6%,9.6%
2020 Marseille R16,L vs Auger Aliassime,27,36,0.8,12.7%,17.0%,24,32,0.8,12.9%,17.2%,9.7%,3.2%,1.6,19.3%,12.3%
2020 Montpellier R32,W vs Stakhovsky,36,29,1.2,27.3%,22.0%,29,26,1.1,25.2%,22.6%,14.8%,9.6%,0.8,9.1%,11.4%
2020 Australian Open R64,L vs Goffin,24,44,0.5,8.7%,15.9%,24,44,0.5,9.7%,17.8%,,,0.8,13.7%,17.0%
2020 Australian Open R128,W vs Norrie,44,71,0.6,13.6%,22.0%,44,71,0.6,15.1%,24.4%,,,0.6,11.1%,18.0%
2019 US Open R128,L vs De Minaur,47,58,0.8,17.1%,21.1%,40,53,0.8,16.5%,21.8%,7.8%,6.2%,0.9,15.3%,16.4%
2019 Wimbledon R128,L vs Anderson,20,19,1.1,12.4%,11.8%,16,16,1.0,11.7%,11.7%,7.3%,4.4%,2.2,24.8%,11.2%
2019 Halle R16,W vs Stakhovsky,39,21,1.9,22.7%,12.2%,29,20,1.5,19.6%,13.5%,12.2%,7.4%,1.5,12.2%,8.1%
2019 Roland Garros R64,L vs Paire,43,53,0.8,10.5%,12.9%,43,53,0.8,11.5%,14.2%,,,1.1,16.8%,15.1%
Career (60 matches),,2374,2036,1.2,18.5%,15.9%,1867,1759,1.1,16.7%,15.8%,7.2%,4.3%,1.3,15.0%,11.8%
