Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Merida F,W vs Frech,1.02,1.27,52.8,2.1,2.5%,67.5%,2.6%,52.6%,46.8%,52.4%
2025 Hong Kong F,L vs Mboko,0.99,0.89,78.8,2.2,1.6%,57.1%,1.6%,54.8%,36.9%,41.9%
2025 Wimbledon R32,L vs Sierra,0.86,0.82,68.3,3.0,2.3%,56.8%,2.4%,47.6%,40.0%,52.1%
2025 Roland Garros R128,L vs Andreeva,0.80,0.70,49.3,3.5,0.0%,57.7%,0.0%,50.0%,26.3%,55.9%
2024 Wuhan R64,L vs Anisimova,0.74,0.55,33.0,2.6,0.0%,55.6%,3.7%,51.9%,38.7%,30.0%
2024 Beijing R128,W vs Yao,0.96,1.37,46.0,2.7,3.8%,57.7%,0.0%,59.1%,69.2%,50.0%
2024 US Open R128,L vs Errani,1.00,0.85,66.3,4.0,2.2%,53.3%,0.0%,38.1%,45.0%,47.1%
2024 Wimbledon R64,L vs Bouzas Maneiro,0.95,0.83,63.4,2.5,2.2%,51.1%,0.0%,48.9%,45.5%,41.0%
2024 Indian Wells R128,L vs Dolehide,0.94,0.55,35.4,2.0,0.0%,40.7%,7.7%,38.5%,25.0%,47.6%
2023 US Open R128,L vs Kvitova,0.95,0.74,52.4,2.1,0.0%,65.0%,2.8%,33.3%,36.4%,41.9%
2023 Wimbledon R64,L vs Pegula,0.78,0.56,36.4,2.0,0.0%,48.1%,0.0%,52.0%,32.1%,40.0%
2023 Roland Garros R128,L vs Swiatek,1.04,0.65,51.0,2.6,0.0%,34.6%,4.5%,45.5%,38.5%,37.5%
2023 Indian Wells R64,L vs Gauff,0.91,0.62,44.4,2.2,0.0%,53.6%,0.0%,54.2%,27.6%,35.7%
2023 Australian Open R32,L vs Swiatek,0.85,0.23,26.8,2.0,0.0%,25.0%,5.9%,47.1%,11.1%,25.0%
2023 Australian Open R64,W vs Andreescu,1.20,1.14,75.9,7.1,0.0%,61.2%,2.2%,48.9%,40.0%,45.1%
2023 Australian Open R128,W vs Lys,1.08,1.30,52.3,4.3,7.1%,59.5%,2.6%,53.8%,57.9%,45.7%
2022 Andorra 125 QF,W vs Van Uytvanck,1.04,1.19,70.8,6.3,0.0%,58.8%,0.0%,61.7%,46.8%,43.9%
2022 Andorra 125 R16,W vs Baindl,0.96,1.53,45.6,2.5,4.2%,58.3%,0.0%,72.7%,61.3%,50.0%
2022 US Open R64,L vs Collins,0.92,0.69,46.1,2.1,0.0%,54.1%,0.0%,48.5%,38.7%,33.3%
2022 US Open R128,W vs Juvan,1.07,1.42,50.0,2.0,0.0%,66.7%,0.0%,67.7%,43.8%,42.9%
2026 (1 matches),,1.02,1.27,52.8,2.1,2.5%,67.5%,2.6%,52.6%,46.8%,52.4%
2025 (3 matches),,0.91,0.83,68.9,2.8,1.5%,57.1%,1.6%,51.6%,35.3%,48.6%
2024 (5 matches),,0.92,0.82,51.6,2.6,1.8%,51.8%,1.9%,46.3%,46.6%,43.2%
2023 (7 matches),,1.01,0.79,52.6,2.6,1.3%,53.0%,2.4%,47.6%,37.4%,40.5%
2022 (5 matches),,0.99,1.04,53.4,2.5,0.6%,56.6%,0.0%,59.6%,43.9%,43.9%
Career (85 matches),,1.00,1.00,55.1,2.6,1.0%,53.5%,1.0%,52.6%,46.5%,47.3%
