Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Merida F,W vs Frech,57% (8/14),88% (7/8),3/4,31% (4/13),0% (0/4),4/5,0/1,1/1,0/1,0/0
2025 Hong Kong F,L vs Mboko,44% (7/16),43% (3/7),0/4,63% (10/16),40% (4/10),2/3,0/1,3/4,0/0,1/1
2025 Wimbledon R32,L vs Sierra,54% (7/13),71% (5/7),0/6,54% (7/13),14% (1/7),2/5,1/1,1/1,0/0,0/0
2025 Roland Garros R128,L vs Andreeva,50% (5/10),40% (2/5),0/3,44% (4/9),0% (0/4),1/2,0/0,1/2,0/0,1/1
2024 Wuhan R64,L vs Anisimova,22% (2/9),50% (1/2),0/4,56% (5/9),20% (1/5),1/1,0/0,2/2,0/0,2/2
2024 Beijing R128,W vs Yao,89% (8/9),88% (7/8),3/3,38% (3/8),0% (0/3),3/5,0/1,0/0,0/1,0/0
2024 US Open R128,L vs Errani,46% (6/13),83% (5/6),3/7,83% (10/12),30% (3/10),1/4,0/1,1/1,0/0,1/1
2024 Wimbledon R64,L vs Bouzas Maneiro,45% (5/11),80% (4/5),3/5,80% (8/10),38% (3/8),3/4,0/0,1/1,0/0,1/1
2024 Indian Wells R128,L vs Dolehide,14% (1/7),100% (1/1),1/6,100% (7/7),14% (1/7),1/1,0/0,0/0,0/0,0/0
2023 US Open R128,L vs Kvitova,33% (3/9),67% (2/3),1/4,60% (6/10),17% (1/6),1/2,0/0,3/4,0/0,3/3
2023 Wimbledon R64,L vs Pegula,44% (4/9),50% (2/4),1/5,63% (5/8),0% (0/5),1/2,0/0,1/1,0/0,1/1
2023 Roland Garros R128,L vs Swiatek,38% (3/8),67% (2/3),1/4,75% (6/8),0% (0/6),0/2,0/0,0/2,0/0,0/1
2023 Indian Wells R64,L vs Gauff,22% (2/9),50% (1/2),0/2,44% (4/9),0% (0/4),0/1,0/0,1/3,0/0,1/2
2023 Australian Open R32,L vs Swiatek,0% (0/7),- (0/0),0/4,83% (5/6),0% (0/5),0/0,0/0,1/2,0/0,1/1
2023 Australian Open R64,W vs Andreescu,40% (6/15),83% (5/6),2/6,53% (8/15),25% (2/8),4/5,1/3,1/1,1/1,0/0
2023 Australian Open R128,W vs Lys,64% (7/11),86% (6/7),0/2,45% (5/11),40% (2/5),5/6,2/2,0/1,1/1,0/0
2022 Andorra 125 QF,W vs Van Uytvanck,50% (7/14),71% (5/7),2/4,50% (7/14),43% (3/7),3/5,2/3,1/1,1/2,0/0
2022 Andorra 125 R16,W vs Baindl,67% (6/9),100% (6/6),3/3,33% (3/9),0% (0/3),4/5,1/1,0/0,0/0,0/0
2022 US Open R64,L vs Collins,40% (4/10),50% (2/4),1/3,60% (6/10),17% (1/6),1/2,0/0,2/4,0/0,2/3
2022 US Open R128,W vs Juvan,50% (5/10),60% (3/5),0/1,40% (4/10),75% (3/4),3/3,2/2,0/0,1/1,0/0
2026 (1 matches),,57.1%,87.5%,75.0%,30.8%,0.0%,80.0%,0.0%,100.0%,0.0%,-
2025 (3 matches),,48.7%,52.6%,0.0%,55.3%,23.8%,50.0%,50.0%,71.4%,-,100.0%
2024 (5 matches),,44.9%,81.8%,40.0%,71.7%,24.2%,60.0%,0.0%,100.0%,0.0%,100.0%
2023 (7 matches),,36.8%,72.0%,18.5%,58.2%,12.8%,61.1%,60.0%,50.0%,100.0%,75.0%
2022 (5 matches),,48.1%,73.1%,50.0%,49.1%,30.8%,72.2%,83.3%,71.4%,66.7%,75.0%
Career (85 matches),,52.3%,79.6%,39.3%,55.5%,22.2%,61.3%,61.0%,58.0%,66.7%,61.0%
