Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Merida F,W vs Frech,38,41,0.9,22.8%,24.6%,36,37,1.0,23.4%,24.0%,16.2%,7.1%,0.4,8.4%,21.0%
2025 Hong Kong F,L vs Mboko,37,52,0.7,14.7%,20.6%,35,51,0.7,14.8%,21.5%,10.5%,4.2%,0.7,13.1%,19.4%
2025 Wimbledon R32,L vs Sierra,11,32,0.3,6.0%,17.4%,9,28,0.3,5.4%,16.8%,3.6%,1.2%,0.8,16.3%,21.2%
2025 Roland Garros R128,L vs Andreeva,16,27,0.6,13.1%,22.1%,16,25,0.6,14.0%,21.9%,7.0%,7.0%,0.8,20.5%,25.4%
2024 Wuhan R64,L vs Anisimova,7,15,0.5,6.2%,13.3%,6,9,0.7,5.9%,8.9%,3.0%,3.0%,1.1,15.9%,14.2%
2024 Beijing R128,W vs Yao,37,28,1.3,29.6%,22.4%,36,24,1.5,31.0%,20.7%,22.4%,8.6%,0.3,7.2%,21.6%
2024 US Open R128,L vs Errani,36,47,0.8,22.4%,29.2%,35,42,0.8,23.0%,27.6%,18.4%,4.6%,0.5,7.5%,15.5%
2024 Wimbledon R64,L vs Bouzas Maneiro,18,32,0.6,10.4%,18.5%,17,28,0.6,10.6%,17.4%,6.8%,3.7%,0.6,14.5%,25.4%
2024 Wimbledon R128,W vs Bogdan,32,47,0.7,12.5%,18.4%,27,41,0.7,11.4%,17.3%,8.9%,2.5%,0.5,8.6%,18.8%
2024 Indian Wells R128,L vs Dolehide,14,36,0.4,14.3%,36.7%,12,30,0.4,13.5%,33.7%,6.7%,6.7%,0.4,4.1%,9.2%
2023 US Open R128,L vs Kvitova,10,15,0.7,7.1%,10.7%,9,10,0.9,7.3%,8.1%,4.0%,3.2%,1.9,24.3%,12.9%
2023 Palermo R32,W vs Curmi,31,47,0.7,17.1%,26.0%,30,44,0.7,17.1%,25.1%,8.6%,8.0%,0.5,10.5%,19.3%
2023 Wimbledon R64,L vs Pegula,11,17,0.6,10.5%,16.2%,11,15,0.7,11.3%,15.5%,4.1%,7.2%,0.9,14.3%,16.2%
2023 Wimbledon R128,W vs Rakhimova,48,41,1.2,21.1%,18.0%,42,37,1.1,19.9%,17.5%,13.3%,5.2%,0.8,9.6%,11.8%
2023 Roland Garros R128,L vs Swiatek,5,20,0.3,5.1%,20.4%,4,18,0.2,4.4%,19.8%,2.2%,2.2%,1.1,20.4%,18.4%
2023 Indian Wells R64,L vs Gauff,10,33,0.3,9.2%,30.3%,10,28,0.4,10.1%,28.3%,7.1%,3.0%,0.7,12.8%,19.3%
2023 Australian Open R32,L vs Swiatek,4,24,0.2,5.6%,33.8%,3,21,0.1,4.7%,32.8%,3.1%,1.6%,3.2,22.5%,7.0%
2023 Australian Open R64,W vs Andreescu,29,45,0.6,14.5%,22.5%,28,41,0.7,14.9%,21.8%,8.0%,6.9%,0.6,14.0%,23.5%
2023 Australian Open R128,W vs Lys,23,30,0.8,14.9%,19.5%,19,30,0.6,13.2%,20.8%,6.3%,6.9%,0.5,11.7%,22.7%
2022 Andorra 125 QF,W vs Van Uytvanck,36,22,1.6,19.4%,11.8%,36,20,1.8,20.3%,11.3%,11.3%,9.0%,1.4,12.4%,9.1%
Career (27 matches),,577,838,0.7,14.0%,20.3%,543,754,0.7,14.2%,19.7%,8.8%,5.2%,0.7,13.7%,18.9%
