Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 Drummondville CH F,W vs Rodesch,1.0%,100.0%,8.5%,75.0%,8.6%,10.6%,12.5%,1.1%,0.0%,1.6%,33.3%,-105,-80
2023 US Open Q3,L vs Hsu,0.0%,-,5.6%,71.4%,7.3%,4.5%,50.0%,4.2%,22.2%,0.0%,-,-83,-14
Career (2 matches),,0.6%,100.0%,7.3%,73.9%,8.2%,8.2%,16.7%,2.2%,12.5%,1.1%,33.3%,-98,-57
