Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Drummondville CH F,W vs Rodesch,18,26,0.7,9.5%,13.8%,12,23,0.5,6.9%,13.2%,5.7%,0.6%,0.6,14.3%,24.3%
2023 US Open Q3,L vs Hsu,10,20,0.5,8.1%,16.1%,3,15,0.2,2.8%,14.2%,1.9%,0.9%,0.7,12.1%,16.9%
Career (2 matches),,28,46,0.6,8.9%,14.7%,15,38,0.4,5.4%,13.6%,4.3%,0.7%,0.6,13.4%,21.4%
