Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-16),599,62,407,1362,361,1353,392,1271,231,1387,,,,
2025,618,59,400,1362,360,1353,389,1271,231,1387,,,,
2024,271,195,284,1469,267,1437,331,1358,197,1447,,,,
2023,293,184,318,1409,306,1380,352,1301,,,,,,
2022,526,64,,,,,,,,,,,,
2021,1384,4,,,,,,,,,,,,
