Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Miami R16,W vs Gibson,0.0%,-,3.2%,100.0%,26.5%,62.5%,0.0%,6.3%,20.0%,0.0%,-,121,143
2026 Miami R64,W vs Putintseva,4.1%,100.0%,17.1%,65.0%,25.0%,50.0%,0.0%,14.1%,28.6%,0.0%,-,114,113
2026 Indian Wells F,L vs Sabalenka,0.0%,-,5.9%,66.7%,31.3%,50.0%,0.0%,23.6%,87.5%,0.5%,0.0%,77,69
2026 Indian Wells SF,W vs Svitolina,0.0%,-,3.8%,66.7%,25.0%,44.4%,0.0%,11.6%,28.6%,0.0%,-,166,118
2026 Indian Wells R16,W vs Kostyuk,0.0%,-,4.8%,50.0%,22.6%,12.5%,0.0%,10.3%,11.1%,0.0%,-,27,23
2026 Dubai R32,W vs Birrell,0.0%,-,6.7%,50.0%,30.4%,33.3%,0.0%,16.1%,25.0%,0.0%,-,163,180
2026 Doha R32,W vs Wang,0.0%,-,6.3%,62.5%,35.6%,62.5%,0.0%,12.2%,50.0%,1.3%,0.0%,65,66
2026 Australian Open F,W vs Sabalenka,0.0%,-,7.6%,71.4%,21.6%,41.7%,0.0%,18.3%,66.7%,0.0%,-,63,67
2026 Australian Open SF,W vs Pegula,0.0%,-,6.0%,88.9%,24.4%,30.0%,0.0%,15.6%,33.3%,0.0%,-,125,107
2026 Australian Open QF,W vs Swiatek,0.0%,-,4.4%,80.0%,18.2%,60.0%,50.0%,16.7%,42.9%,0.7%,0.0%,4,83
2026 Australian Open R16,W vs Mertens,0.0%,-,9.2%,60.0%,38.1%,20.0%,0.0%,8.0%,0.0%,0.0%,-,137,170
2026 Australian Open R32,W vs Valentova,0.0%,-,6.7%,37.5%,20.0%,50.0%,0.0%,10.3%,12.5%,0.6%,0.0%,83,53
2026 Australian Open R64,W vs Gracheva,0.0%,-,5.3%,33.3%,22.0%,25.0%,0.0%,16.0%,33.3%,0.0%,-,66,61
2026 Australian Open R128,W vs Juvan,3.9%,50.0%,8.9%,60.0%,28.8%,40.0%,100.0%,26.7%,85.7%,0.7%,0.0%,203,169
2026 Brisbane R16,W vs Badosa,0.0%,-,6.6%,50.0%,29.8%,46.2%,0.0%,14.0%,57.1%,1.2%,50.0%,88,57
2025 Riyadh Finals F,W vs Sabalenka,0.0%,-,8.2%,83.3%,23.4%,50.0%,0.0%,17.5%,33.3%,0.0%,-,93,101
2025 Riyadh Finals SF,W vs Pegula,0.0%,-,5.8%,81.8%,22.4%,37.5%,100.0%,13.9%,60.0%,0.0%,-,142,155
2025 Riyadh Finals RR,W vs Alexandrova,0.0%,-,1.7%,100.0%,26.2%,66.7%,0.0%,25.0%,100.0%,1.0%,0.0%,93,108
2025 Riyadh Finals RR,W vs Swiatek,0.0%,-,4.5%,83.3%,21.4%,36.4%,0.0%,8.0%,11.1%,0.0%,-,34,67
2025 Riyadh Finals RR,W vs Anisimova,0.0%,-,2.2%,100.0%,15.0%,0.0%,0.0%,20.0%,20.0%,0.0%,-,75,179
Last 52 Weeks (45 matches),,0.2%,80.0%,6.0%,65.4%,22.8%,36.5%,20.8%,14.7%,35.3%,0.5%,27.5%,101,103
Career (186 matches),,0.1%,71.4%,7.5%,66.8%,18.6%,30.3%,12.8%,13.0%,32.5%,0.6%,40.4%,68,75
