Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),2,8108,2,2173,2,2135,4,2011,3,1920,269,303,,
2025,5,5850,3,2134,2,2095,4,1992,3,1901,268,303
2024,6,5171,6,1997,8,1947,5,1943,3,1892,,
2023,4,6365,5,2059,5,2020,5,1919,3,1917,,
2022,21,1860,16,1945,14,1893,16,1827,4,1871,,
2021,14,2855,24,1935,26,1878,23,1814,12,1801,,
2020,19,2696,16,1948,15,1901,16,1810,,,363,213
2019,37,1401,50,1828,59,1759,49,1718,38,1704,515,100
2018,182,316,208,1468,197,1453,194,1402,,,468,92
2017,435,84,,,,,,,,,681,44
2016,618,37,,,,,,,,,1168,9
