Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,26,21,5,80.8%,45-13,77.6%,326-229,58.7%,3-1,75.0%,26,82.7%,33.7%,10.0%,2.8%,59.5%,72.5%,52.6%,64.4%,42.2%,53.4%,1.19,W (Australian Open)
2025,79,59,20,74.7%,127-53,70.6%,995-711,58.3%,15-11,57.7%,75,82.5%,32.8%,9.7%,4.2%,57.8%,74.5%,50.7%,64.5%,43.1%,53.6%,1.21,W (3x)
2024,56,43,13,76.8%,89-35,71.8%,685-488,58.4%,6-9,40.0%,54,79.6%,37.2%,9.6%,3.7%,61.3%,72.6%,48.2%,63.2%,44.3%,53.6%,1.20,W (3x)
2023,64,47,17,73.4%,98-39,71.5%,747-576,56.5%,16-5,76.2%,60,79.0%,32.2%,10.5%,4.1%,56.8%,73.6%,48.4%,62.8%,42.9%,52.8%,1.15,W (2x)
2022,63,40,23,63.5%,90-52,63.4%,761-620,55.1%,13-10,56.5%,57,78.6%,30.9%,9.3%,3.7%,55.5%,72.2%,52.0%,63.2%,41.9%,52.2%,1.14,W (Wimbledon)
2021,56,33,23,58.9%,76-49,60.8%,654-555,54.1%,6-13,31.6%,48,76.4%,31.7%,8.4%,4.8%,57.5%,71.4%,47.8%,61.4%,42.3%,51.9%,1.09,BR (Tokyo Olympics)
2020,40,29,11,72.5%,63-29,68.5%,496-397,55.5%,8-6,57.1%,39,76.8%,33.6%,6.5%,4.4%,59.4%,69.6%,49.0%,61.2%,42.9%,52.2%,1.11,W (Hobart)
2019,33,23,10,69.7%,47-26,64.4%,367-288,56.0%,5-3,62.5%,33,73.7%,37.2%,5.5%,4.5%,58.4%,68.2%,50.2%,60.7%,45.1%,52.7%,1.15,W (Bucharest)
2018,5,3,2,60.0%,6-5,54.5%,57-54,51.4%,2-1,66.7%,5,63.6%,37.7%,4.2%,6.0%,61.0%,63.4%,42.7%,55.3%,43.0%,49.5%,0.96,QF (St. Petersburg)
2017,1,0,1,0.0%,1-2,33.3%,10-15,40.0%,0-0,-,1,53.8%,25.0%,2.3%,2.3%,61.6%,50.9%,57.6%,53.5%,31.7%,44.3%,0.68,R32 (Moscow)
Career,423,298,125,70.4%,642-303,67.9%,5098-3933,56.5%,74-59,55.6%,398,78.7%,33.4%,8.8%,4.1%,58.1%,72.1%,49.7%,62.7%,43.0%,52.8%,1.15,
