Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Miami R16,W vs Gibson,100% (8/8),57% (4/7),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2026 Miami R64,W vs Putintseva,57% (8/14),50% (4/8),2/3,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2026 Indian Wells F,L vs Sabalenka,63% (12/19),33% (3/9),1/2,0/1,63% (5/8),1/3,0/1,57% (4/7),29% (2/7)
2026 Indian Wells SF,W vs Svitolina,75% (9/12),36% (4/11),2/4,1/3,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2026 Indian Wells R32,W vs Kostyuk,50% (7/14),71% (5/7),2/2,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2026 Dubai R32,W vs Birrell,89% (8/9),67% (4/6),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2026 Doha R32,W vs Wang,67% (8/12),44% (4/9),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2026 Australian Open F,W vs Sabalenka,62% (13/21),50% (3/6),2/2,1/1,75% (6/8),0/1,0/0,- (0/0),- (0/0)
2026 Australian Open SF,W vs Pegula,62% (8/13),40% (4/10),2/6,1/4,25% (1/4),2/2,0/0,63% (5/8),50% (4/8)
2026 Australian Open QF,W vs Swiatek,75% (9/12),57% (4/7),2/3,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2026 Australian Open R16,W vs Mertens,67% (8/12),44% (4/9),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2026 Australian Open R32,W vs Valentova,88% (7/8),71% (5/7),2/4,1/1,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2026 Australian Open R64,W vs Gracheva,80% (8/10),71% (5/7),2/2,1/1,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2026 Australian Open R128,W vs Juvan,53% (10/19),100% (2/2),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2026 Brisbane R16,W vs Badosa,70% (7/10),63% (5/8),2/3,1/2,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2025 Riyadh Finals F,W vs Sabalenka,79% (11/14),17% (1/6),2/2,1/1,100% (5/5),2/2,0/0,100% (4/4),100% (3/3)
2025 Riyadh Finals SF,W vs Pegula,69% (11/16),45% (5/11),2/3,1/1,50% (4/8),0/1,0/0,- (0/0),- (0/0)
2025 Riyadh Finals RR,W vs Anisimova,62% (8/13),80% (4/5),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2025 Riyadh Finals RR,W vs Swiatek,71% (10/14),71% (5/7),2/3,1/1,67% (2/3),1/2,0/0,- (0/0),- (0/0)
2025 Riyadh Finals RR,W vs Alexandrova,82% (9/11),75% (3/4),2/3,1/2,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2026 (15 matches),,67.4%,53.1%,69.0%,60.9%,70.4%,50.0%,0.0%,60.0%,40.0%
2025 (43 matches),,66.7%,46.0%,58.2%,60.9%,63.7%,52.7%,53.1%,57.1%,53.6%
2024 (32 matches),,68.2%,43.6%,53.6%,52.2%,62.9%,54.7%,42.9%,50.0%,43.4%
2023 (37 matches),,59.7%,45.0%,44.4%,50.0%,64.5%,53.2%,46.7%,62.7%,48.0%
2022 (19 matches),,65.0%,50.4%,55.8%,56.5%,62.9%,46.2%,62.5%,58.5%,49.1%
Career (268 matches),,62.5%,48.1%,54.5%,56.7%,60.0%,49.0%,50.6%,56.3%,44.6%
