Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami R16,W vs Gibson,2.9,2.4,3.4,65.2%,61.9%,16.7%,0.0%,55.0%,4.1%,7.0,12.5,4.5,9.8
2026 Miami R64,W vs Putintseva,4.2,3.5,4.9,50.7%,64.0%,54.5%,75.0%,41.3%,12.4%,10.5,12.5,13.0,12.5
2026 Indian Wells F,L vs Sabalenka,2.9,2.9,2.8,53.1%,42.2%,58.3%,50.0%,57.9%,6.8%,16.5,13.9,20.0,25.0
2026 Indian Wells SF,W vs Svitolina,3.2,3.6,2.9,51.4%,55.3%,53.8%,75.0%,53.7%,9.0%,13.5,11.8,-3.5,-3.9
2026 Indian Wells R16,W vs Kostyuk,3.0,2.7,3.3,55.1%,48.1%,50.0%,100.0%,59.4%,6.9%,13.5,17.1,-1.5,-2.8
2026 Dubai R32,W vs Birrell,3.1,3.3,2.9,67.7%,64.7%,50.0%,0.0%,58.6%,4.3%,12.5,19.5,5.0,11.9
2026 Doha R32,W vs Wang,3.2,3.0,3.3,51.2%,71.9%,50.0%,50.0%,48.4%,9.8%,22.0,30.6,4.0,5.4
2026 Australian Open F,W vs Sabalenka,3.0,3.2,2.7,51.2%,53.3%,25.0%,25.0%,50.3%,6.1%,11.5,12.1,9.0,9.8
2026 Australian Open SF,W vs Pegula,3.6,3.3,4.0,54.8%,50.0%,55.6%,63.6%,54.4%,4.0%,22.0,19.5,4.5,4.7
2026 Australian Open QF,W vs Swiatek,3.1,2.6,3.7,60.3%,68.2%,40.0%,25.0%,51.1%,4.3%,7.0,10.1,7.5,12.1
2026 Australian Open R16,W vs Mertens,3.2,3.0,3.3,60.6%,67.7%,36.4%,0.0%,46.2%,9.1%,15.5,26.3,-1.5,-2.1
2026 Australian Open R32,W vs Valentova,3.3,3.7,2.9,59.0%,56.0%,71.4%,33.3%,59.4%,11.1%,9.5,10.7,5.5,9.8
2026 Australian Open R64,W vs Gracheva,3.4,3.1,3.8,64.4%,56.0%,45.5%,20.0%,48.4%,8.4%,9.0,12.5,8.0,10.5
2026 Australian Open R128,W vs Juvan,3.1,2.8,3.4,56.8%,60.0%,50.0%,66.7%,55.1%,11.5%,9.5,13.8,6.5,12.5
2026 Brisbane R16,W vs Badosa,3.3,3.4,3.3,52.1%,69.4%,57.1%,60.0%,50.3%,11.0%,14.0,18.9,10.5,14.6
2025 Riyadh Finals F,W vs Sabalenka,3.1,2.9,3.2,49.5%,73.5%,63.6%,50.0%,61.8%,9.2%,14.0,14.3,10.0,17.2
2025 Riyadh Finals SF,W vs Pegula,3.1,2.7,3.5,48.4%,57.4%,60.0%,77.8%,52.1%,3.5%,11.0,9.3,7.5,6.8
2025 Riyadh Finals RR,W vs Alexandrova,2.5,2.6,2.3,56.0%,57.9%,50.0%,0.0%,52.6%,15.2%,10.0,20.0,9.0,23.1
2025 Riyadh Finals RR,W vs Swiatek,3.2,3.4,3.1,55.6%,60.0%,40.0%,85.7%,55.2%,3.9%,9.5,10.2,7.0,9.5
2025 Riyadh Finals RR,W vs Anisimova,2.2,2.0,2.5,61.8%,61.5%,66.7%,-,40.8%,4.8%,3.0,10.7,9.0,22.5
Last 52 Weeks (45 matches),,3.2,3.1,3.4,54.7%,56.4%,50.5%,52.3%,53.3%,6.6%,10.1,11.7,5.1,6.9
Career (186 matches),,3.5,3.3,3.6,53.5%,51.8%,49.3%,52.0%,52.6%,6.6%,8.2,8.1,4.9,5.5
