Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami R16,W vs Gibson,19,13,1.5,20.2%,13.8%,11,13,0.8,13.1%,15.5%,11.9%,1.2%,0.5,9.6%,18.1%
2026 Miami R64,W vs Putintseva,33,26,1.3,28.2%,22.2%,24,24,1.0,22.9%,22.9%,11.4%,11.4%,0.7,6.8%,9.4%
2026 Indian Wells F,L vs Sabalenka,42,18,2.3,20.6%,8.8%,30,16,1.9,17.0%,9.1%,10.8%,6.3%,1.2,14.7%,12.3%
2026 Indian Wells SF,W vs Svitolina,38,39,1.0,23.8%,24.4%,32,38,0.8,23.0%,27.3%,16.5%,4.3%,0.6,12.5%,19.4%
2026 Indian Wells R32,W vs Kostyuk,16,19,0.8,12.7%,15.1%,15,17,0.9,12.8%,14.5%,8.5%,3.4%,0.6,15.9%,27.8%
2026 Dubai R32,W vs Birrell,20,14,1.4,22.5%,15.7%,14,13,1.1,18.2%,16.9%,13.0%,3.9%,0.8,11.2%,14.6%
2026 Doha R32,W vs Wang,26,13,2.0,20.3%,10.2%,24,11,2.2,19.7%,9.0%,15.6%,2.5%,1.3,19.5%,15.6%
2026 Australian Open F,W vs Sabalenka,27,22,1.2,14.7%,12.0%,21,19,1.1,12.5%,11.3%,8.3%,4.2%,1.3,17.9%,13.6%
2026 Australian Open SF,W vs Pegula,29,21,1.4,19.5%,14.1%,23,21,1.1,16.3%,14.9%,12.1%,4.3%,1.3,8.1%,6.0%
2026 Australian Open QF,W vs Swiatek,26,17,1.5,22.8%,14.9%,15,14,1.1,15.6%,14.6%,9.4%,6.3%,0.4,8.8%,22.8%
2026 Australian Open R16,W vs Mertens,31,18,1.7,28.4%,16.5%,21,17,1.2,23.6%,19.1%,16.9%,6.7%,1.0,12.8%,12.8%
2026 Australian Open R32,W vs Valentova,19,20,1.0,16.0%,16.8%,15,19,0.8,14.7%,18.6%,8.8%,3.9%,0.5,12.6%,24.4%
2026 Australian Open R64,W vs Gracheva,26,18,1.4,22.8%,15.8%,21,18,1.2,20.2%,17.3%,8.7%,5.8%,0.8,14.9%,18.4%
2026 Australian Open R128,W vs Juvan,22,22,1.0,19.6%,19.6%,17,22,0.8,16.5%,21.4%,9.7%,5.8%,1.1,14.3%,13.4%
2026 Brisbane R16,W vs Badosa,24,16,1.5,19.8%,13.2%,21,16,1.3,20.4%,15.5%,13.6%,6.8%,0.7,15.7%,23.1%
2025 Riyadh Finals F,W vs Sabalenka,36,18,2.0,24.7%,12.3%,23,16,1.4,18.3%,12.7%,11.9%,6.3%,0.6,9.6%,15.1%
2025 Riyadh Finals SF,W vs Pegula,36,39,0.9,18.9%,20.5%,21,34,0.6,12.6%,20.4%,7.8%,4.8%,0.4,5.3%,13.2%
2025 Riyadh Finals RR,W vs Anisimova,15,8,1.9,16.3%,8.7%,7,7,1.0,9.0%,9.0%,5.1%,3.8%,0.4,8.7%,19.6%
2025 Riyadh Finals RR,W vs Swiatek,20,20,1.0,15.2%,15.2%,15,17,0.9,12.5%,14.2%,10.8%,1.7%,0.4,9.1%,22.7%
2025 Riyadh Finals RR,W vs Alexandrova,23,11,2.1,20.0%,9.6%,15,9,1.7,15.6%,9.4%,9.4%,5.2%,1.1,18.3%,16.5%
Career (209 matches),,5474,5454,1.0,18.3%,18.3%,4176,4900,0.9,15.7%,18.5%,8.8%,5.2%,0.8,13.1%,16.4%
