Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,2,0,2,0.0%,0-4,0.0%,14-25,35.9%,0-0,-,2,73.7%,0.0%,0.7%,3.6%,61.2%,62.4%,50.0%,57.6%,22.6%,42.4%,0.53,
2022,3,0,3,0.0%,0-6,0.0%,16-36,30.8%,0-0,-,3,60.0%,3.7%,1.6%,1.6%,66.1%,57.9%,45.2%,53.6%,26.8%,41.6%,0.58,
2021,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,44.4%,22.2%,1.5%,1.5%,58.2%,48.7%,50.0%,49.3%,35.4%,43.5%,0.70,
2020,1,0,1,0.0%,1-3,25.0%,16-22,42.1%,0-0,-,1,63.2%,21.1%,1.6%,4.0%,68.3%,66.3%,27.5%,54.0%,35.4%,45.2%,0.77,R128 (Roland Garros)
2019,2,1,1,50.0%,2-2,50.0%,21-20,51.2%,0-1,0.0%,2,81.0%,33.3%,2.2%,1.5%,66.7%,61.1%,71.1%,64.4%,42.4%,51.7%,1.19,R16 (Lyon)
2017,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,55.6%,20.0%,1.7%,6.7%,56.7%,58.8%,46.2%,53.3%,35.2%,44.7%,0.75,R64 (Barcelona)
2016,4,1,3,25.0%,3-7,30.0%,40-54,42.6%,0-1,0.0%,4,66.7%,20.8%,3.7%,5.0%,62.4%,63.4%,45.5%,56.7%,36.5%,46.6%,0.84,R32 (3x)
2014,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,37.5%,0.0%,1.9%,13.0%,48.1%,57.7%,32.1%,44.4%,29.5%,37.8%,0.53,R32 (Atlanta)
2010,1,0,1,0.0%,0-3,0.0%,9-18,33.3%,0-0,-,0,,,,,,,,,,,,
Career,16,2,14,12.5%,6-31,16.2%,132-211,38.5%,0-2,0.0%,15,64.5%,16.5%,2.2%,4.0%,62.8%,61.0%,46.6%,55.6%,34.1%,45.2%,0.77,
