Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Davis Cup Qualifiers RR,L vs Haase,3.9,4.4,3.4,44.2%,30.8%,42.9%,20.0%,47.4%,2.8%,-0.5,-0.9,-2.5,-3.7
2022 Davis Cup Qualifiers RR,L vs Griekspoor,3.9,3.9,4.0,42.1%,45.5%,53.3%,57.1%,55.9%,4.7%,9.5,9.4,-13.5,-17.1
2016 Canada R64,W vs Edmund,3.1,3.2,3.0,48.6%,65.6%,42.9%,80.0%,48.4%,7.3%,11.0,13.3,1.5,1.7
2014 Prague CH R32,W vs Olivo,5.0,5.0,5.0,50.8%,66.7%,60.0%,58.3%,41.2%,3.5%,7.5,6.5,3.0,1.8
Career (4 matches),,3.9,4.0,3.8,46.7%,52.5%,51.0%,56.1%,47.4%,4.5%,6.9,7.7,-2.9,-2.9
