Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 Davis Cup RR,L vs Griekspoor,70% (7/10),50% (1/2),0/0,0/0,81% (13/16),1/3,1/2,- (0/0),- (0/0)
2022 Davis Cup RR,L vs Haase,60% (3/5),- (0/0),0/0,0/0,20% (1/5),2/4,2/3,- (0/0),- (0/0)
2020 Roland Garros R128,L vs Mcdonald,40% (12/30),50% (4/8),1/2,0/0,30% (3/10),0/3,0/1,- (0/0),- (0/0)
2019 Granby CH QF,L vs Polansky,50% (6/12),25% (1/4),0/0,0/0,33% (1/3),2/4,0/1,40% (2/5),20% (1/5)
2019 Almaty CH R32,L vs Tabilo,60% (3/5),25% (1/4),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2019 Lyon R16,L vs Tsonga,63% (12/19),20% (3/15),1/1,0/0,75% (6/8),5/7,5/6,40% (2/5),0% (0/4)
2019 Lyon Q2,W vs Halys,71% (12/17),23% (3/13),2/3,1/2,75% (3/4),0/2,0/0,- (0/0),- (0/0)
2019 Lisboa CH R64,L vs Ferreira Silva,64% (7/11),75% (3/4),1/1,0/0,58% (7/12),0/2,0/1,40% (2/5),20% (1/5)
2019 Aix En Provence CH R32,L vs Cuevas,88% (14/16),75% (3/4),1/2,0/0,75% (9/12),2/4,1/2,50% (2/4),0% (0/5)
2019 Aix En Provence CH R64,W vs Melzer,67% (8/12),80% (4/5),2/6,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Ostrava CH SF,L vs Sinner,64% (9/14),30% (3/10),1/1,0/0,62% (8/13),1/3,1/2,- (0/0),- (0/0)
2019 Ostrava CH QF,W vs Machac,78% (7/9),83% (5/6),2/4,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Ostrava CH R16,W vs Gombos,50% (12/24),55% (6/11),2/2,1/1,58% (7/12),0/1,0/0,30% (3/10),56% (5/9)
2019 Ostrava CH R32,W vs Granollers,57% (12/21),67% (4/6),2/3,1/2,79% (11/14),0/1,0/0,- (0/0),- (0/0)
2019 Ostrava CH R64,W vs Couacaud,55% (6/11),100% (6/6),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 Marbella CH R32,W vs Coppejans,80% (8/10),67% (4/6),2/3,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 Marbella CH R64,W vs Roca Batalla,100% (7/7),50% (5/10),2/4,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 Marbella CH Q1,W vs Granollers,47% (7/15),67% (6/9),2/4,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 Drummondville CH R64,L vs Gojo,73% (8/11),0% (0/1),0/0,0/0,71% (5/7),0/2,0/1,- (0/0),- (0/0)
2019 Cuernavaca CH SF,L vs Escobar,67% (2/3),25% (1/4),0/0,0/0,54% (7/13),0/2,0/1,- (0/0),- (0/0)
2022 (2 matches),,66.7%,50.0%,-,-,66.7%,42.9%,60.0%,-,-
2020 (1 matches),,40.0%,50.0%,50.0%,-,30.0%,0.0%,0.0%,-,-
2019 (30 matches),,65.9%,47.1%,54.3%,60.6%,66.5%,30.8%,47.4%,41.2%,33.3%
2018 (4 matches),,63.2%,60.0%,50.0%,50.0%,48.3%,40.0%,50.0%,50.0%,33.3%
2017 (15 matches),,63.2%,41.8%,63.2%,50.0%,54.1%,51.0%,50.0%,73.7%,42.1%
Career (95 matches),,58.2%,44.7%,51.1%,54.9%,55.7%,43.8%,51.7%,62.0%,35.0%
