Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Davis Cup RR,L vs Griekspoor,1.02,0.68,60.3,2.1,0.0%,55.0%,5.4%,56.8%,27.6%,32.0%
2022 Davis Cup RR,L vs Haase,0.87,0.51,39.6,2.2,4.3%,65.2%,0.0%,28.6%,34.8%,26.1%
2020 Roland Garros R128,L vs Mcdonald,1.02,0.79,40.3,5.0,3.0%,63.6%,0.0%,43.3%,41.4%,29.1%
2019 Granby CH QF,L vs Polansky,0.78,0.65,43.0,2.0,-,65.6%,-,51.9%,28.6%,38.9%
2019 Almaty CH R32,L vs Tabilo,0.92,0.58,40.1,2.3,-,40.0%,-,45.5%,40.7%,30.8%
2019 Lyon R16,L vs Tsonga,0.85,0.83,53.3,9.2,-,58.8%,-,68.9%,33.3%,37.7%
2019 Lyon Q2,W vs Halys,1.12,1.28,58.9,2.5,-,71.4%,-,63.2%,38.3%,36.4%
2019 Lisboa CH R64,L vs Ferreira Silva,0.95,0.82,65.1,4.4,-,52.3%,-,51.2%,38.2%,46.4%
2019 Aix En Provence CH R32,L vs Cuevas,0.92,0.84,74.9,5.1,1.8%,63.6%,0.0%,65.4%,29.1%,36.2%
2019 Aix En Provence CH R64,W vs Melzer,1.19,1.76,41.6,2.1,3.7%,66.7%,0.0%,72.0%,44.8%,46.2%
2019 Ostrava CH SF,L vs Sinner,0.90,0.78,55.0,2.7,4.2%,52.1%,0.0%,54.5%,45.1%,34.8%
2019 Ostrava CH QF,W vs Machac,1.38,2.08,41.9,2.1,0.0%,60.0%,0.0%,73.9%,44.0%,56.5%
2019 Ostrava CH R16,W vs Gombos,1.13,1.11,81.2,8.3,0.0%,53.7%,1.5%,53.8%,46.4%,44.2%
2019 Ostrava CH R32,W vs Granollers,1.24,1.28,70.6,6.0,0.0%,62.5%,0.0%,58.5%,34.1%,47.6%
2019 Ostrava CH R64,W vs Couacaud,1.41,2.42,28.6,2.1,0.0%,57.7%,0.0%,62.5%,78.9%,56.3%
2019 Marbella CH R32,W vs Coppejans,1.11,1.67,44.4,2.0,0.0%,64.3%,0.0%,72.0%,50.0%,46.2%
2019 Marbella CH R64,W vs Roca Batalla,1.01,2.70,30.2,2.0,0.0%,70.0%,5.6%,88.9%,51.9%,61.5%
2019 Marbella CH Q1,W vs Granollers,1.11,1.46,49.3,2.8,5.9%,70.6%,0.0%,45.2%,53.1%,56.7%
2019 Drummondville CH R64,L vs Gojo,0.87,0.63,47.2,2.4,2.9%,58.8%,0.0%,64.3%,32.4%,24.2%
2019 Cuernavaca CH SF,L vs Escobar,1.09,0.64,44.2,2.8,0.0%,37.9%,3.8%,50.0%,29.2%,38.1%
2022 (2 matches),,0.95,0.61,51.9,2.2,1.6%,58.7%,3.4%,46.6%,30.8%,29.2%
2020 (1 matches),,1.02,0.79,40.3,5.0,3.0%,63.6%,0.0%,43.3%,41.4%,29.1%
2019 (30 matches),,1.05,1.17,52.8,2.7,1.2%,61.4%,0.9%,62.1%,42.5%,42.6%
2018 (4 matches),,0.92,0.90,48.2,2.6,0.8%,60.8%,0.0%,50.9%,39.8%,46.7%
2017 (15 matches),,0.98,0.86,59.5,3.2,1.0%,55.4%,2.1%,59.0%,39.5%,35.7%
Career (95 matches),,1.00,0.95,54.7,2.7,1.1%,57.9%,1.4%,57.0%,40.1%,40.7%
