Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,7,2,5,28.6%,6-10,37.5%,58-79,42.3%,0-0,-,7,63.2%,21.7%,3.1%,5.2%,62.4%,61.9%,46.3%,56.0%,35.9%,46.2%,0.82
Clay,21,14,7,66.7%,29-18,61.7%,235-196,54.5%,1-1,50.0%,21,65.1%,43.4%,1.4%,3.2%,64.3%,62.3%,45.3%,56.2%,47.3%,51.8%,1.08
Finals,2,1,1,50.0%,3-2,60.0%,27-22,55.1%,0-0,-,2,52.0%,58.3%,0.0%,4.4%,62.5%,57.0%,41.7%,51.2%,54.6%,52.9%,1.12
Semi-finals,2,2,0,100.0%,3-1,75.0%,20-16,55.6%,0-0,-,2,60.0%,52.6%,1.6%,0.8%,63.8%,60.5%,41.3%,53.5%,50.0%,51.8%,1.08
Quarter-finals,3,2,1,66.7%,4-2,66.7%,31-24,56.4%,0-0,-,3,64.3%,48.1%,1.7%,4.0%,64.7%,62.5%,47.5%,57.2%,49.4%,53.3%,1.16
vs Righties,15,8,7,53.3%,18-15,54.5%,148-148,50.0%,1-1,50.0%,15,62.2%,37.7%,2.5%,3.0%,64.3%,60.6%,44.3%,54.8%,44.4%,49.7%,0.98
vs Lefties,5,2,3,40.0%,5-8,38.5%,61-65,48.4%,0-1,0.0%,5,55.7%,40.3%,0.2%,4.4%,63.4%,57.3%,43.7%,52.3%,46.9%,49.7%,0.98
