Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 Warsaw R16,L vs Swiatek,63% (5/8),0% (0/1),0/0,0/0,25% (1/4),1/3,0/1,- (0/0),- (0/0)
2020 W100 Midland MI R32,W vs Brengle,53% (8/15),50% (4/8),2/4,1/1,78% (7/9),0/0,0/0,60% (3/5),67% (4/6)
2019 W100 Bonita Springs FL R32,W vs Sebov,53% (9/17),80% (4/5),2/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W25 Jackson MS QF,L vs Li,29% (5/17),50% (3/6),0/0,0/0,60% (9/15),0/2,0/1,- (0/0),- (0/0)
2019 W25 Jackson MS R16,W vs Zlochova,80% (8/10),44% (4/9),2/2,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Jackson MS R32,W vs Branstine,44% (7/16),83% (5/6),2/3,1/2,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Glasgow R32,L vs Raducanu,50% (10/20),25% (2/8),1/1,0/0,25% (2/8),0/2,0/1,50% (3/6),67% (4/6)
2017 Norman OK $25K R16,L vs Collins,71% (5/7),67% (2/3),0/0,0/0,29% (2/7),1/3,0/1,- (0/0),- (0/0)
2017 Norman OK $25K R32,W vs Bolton,53% (8/15),46% (6/13),2/4,1/2,40% (4/10),2/3,0/0,80% (4/5),60% (3/5)
2017 Stillwater OK $25K R32,L vs Hsu,43% (6/14),67% (4/6),1/1,0/0,22% (2/9),0/2,0/1,- (0/0),- (0/0)
2017 Lubbock TX $25K R32,L vs Lee Waters,43% (6/14),67% (2/3),0/0,0/0,69% (9/13),1/3,1/2,- (0/0),- (0/0)
2017 Bucharest $15K F,W vs Bosio,44% (4/9),75% (9/12),2/3,1/2,46% (6/13),0/0,0/0,- (0/0),- (0/0)
2017 Bucharest $15K SF,W vs Fetecau,71% (5/7),50% (7/14),2/4,1/2,57% (8/14),0/0,0/0,57% (4/7),57% (4/7)
2017 Bucharest $15K QF,W vs Adamescu,63% (5/8),71% (10/14),2/3,1/2,67% (14/21),1/2,0/0,- (0/0),- (0/0)
2017 Bucharest $15K R32,W vs Ghitescu,63% (10/16),50% (6/12),2/2,1/1,56% (5/9),0/1,0/0,- (0/0),- (0/0)
2017 Targu Jiu $15K R32,L vs Mihalikova,67% (2/3),60% (3/5),0/0,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2017 Targu Jiu $15K QF,L vs Sharma,40% (4/10),67% (4/6),0/0,0/0,25% (2/8),2/4,0/1,- (0/0),- (0/0)
2017 Targu Jiu $15K R16,W vs Sanchez,47% (8/17),44% (4/9),2/3,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2017 Targu Jiu $15K QF,L vs Zmau,54% (7/13),47% (7/15),1/4,0/0,62% (13/21),1/3,0/1,- (0/0),- (0/0)
2017 Targu Jiu $15K R16,W vs Novac,67% (6/9),55% (6/11),2/4,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2022 (1 matches),,62.5%,0.0%,-,-,25.0%,33.3%,0.0%,-,-
2020 (1 matches),,53.3%,50.0%,50.0%,100.0%,77.8%,-,-,60.0%,66.7%
2019 (5 matches),,48.8%,52.9%,77.8%,75.0%,53.1%,0.0%,0.0%,50.0%,66.7%
2017 (14 matches),,54.3%,57.6%,58.1%,61.5%,52.0%,37.5%,14.3%,66.7%,58.3%
2016 (16 matches),,55.2%,49.0%,51.3%,42.9%,52.1%,64.4%,50.0%,53.3%,51.7%
Career (59 matches),,54.3%,54.0%,57.5%,57.1%,51.9%,48.3%,40.0%,56.9%,58.6%
