Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),349,185,339,1389,392,1287,261,1400,,,502,140,,
2025,329,190,334,1406,402,1292,268,1409,,,514,140
2024,308,209,334,1395,382,1302,269,1392,,,1581,7
2023,393,156,324,1350,357,1248,265,1363,,,,
2022,199,326,315,1342,329,1265,259,1363,243,1277,,
2021,218,319,267,1385,266,1340,243,1361,200,1349,,
2020,205,324,168,1425,163,1413,163,1322,,,261,317
2019,307,185,328,1223,318,1215,307,1202,,,247,306
2018,403,81,,,,,,,,,371,150
2017,822,18,,,,,,,,,606,60
2016,717,24,,,,,,,,,639,51
2015,984,10,,,,,,,,,673,45
2014,535,45,,,,,,,,,569,58
2013,1001,12,,,,,,,,,762,36
2012,865,16,,,,,,,,,1070,13
2011,,,,,,,,,,,1235,3
