Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Renata Zarazua [MEX],3,3,50.0%,3,3,0,100.0%,2020,2024,2,0.65,2.0%,7.9%,52.5%,49.1%,47.9%,48.5%,33.6%,40.0%,25.0%
6,Irina Fetecau [ROU],5,1,83.3%,3,2,1,66.7%,2014,2019,0,,,,,,,,,,
5,Louisa Chirico [USA],1,4,20.0%,1,0,1,0.0%,2019,2024,0,,,,,,,,,,
5,Grace Min [USA],1,4,20.0%,1,0,1,0.0%,2018,2023,0,,,,,,,,,,
5,Raluca Elena Platon [ROU],2,3,40.0%,1,1,0,100.0%,2012,2014,0,,,,,,,,,,
4,Ana Sofia Sanchez [MEX],2,2,50.0%,0,0,0,-,2017,2025,2,1.11,0.0%,6.0%,60.3%,56.8%,37.0%,48.9%,56.6%,44.4%,59.3%
4,Tessah Andrianjafitrimo [FRA],2,2,50.0%,0,0,0,-,2019,2021,0,,,,,,,,,,
4,Anastasia Vdovenco [MDA],0,4,0.0%,0,0,0,-,2012,2016,0,,,,,,,,,,
4,Patricia Maria Tig [ROU],0,4,0.0%,1,0,1,0.0%,2012,2014,0,,,,,,,,,,
3,Robin Anderson [USA],2,1,66.7%,1,0,1,0.0%,2020,2025,2,1.06,0.9%,4.5%,64.9%,68.1%,41.0%,58.6%,43.9%,69.2%,35.7%
3,Maria Lourdes Carle [ARG],0,3,0.0%,1,0,1,0.0%,2023,2024,1,0.50,0.0%,10.9%,45.7%,66.7%,32.0%,47.8%,26.1%,33.3%,0.0%
3,Hailey Baptiste [USA],2,1,66.7%,1,0,1,0.0%,2018,2024,0,,,,,,,,,,
3,Rasheeda Mcadoo [USA],2,1,66.7%,2,0,2,0.0%,2018,2023,0,,,,,,,,,,
3,Alexandra Cadantu Ignatik [ROU],0,3,0.0%,1,0,1,0.0%,2015,2023,1,0.74,0.0%,5.8%,58.0%,42.5%,41.4%,42.0%,42.9%,50.0%,50.0%
3,Francesca Di Lorenzo [USA],3,0,100.0%,1,1,0,100.0%,2020,2023,0,,,,,,,,,,
