Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Warsaw R16,L vs Swiatek,11% (1/9),0% (0/1),0/3,50% (4/8),25% (1/4),0/0,0/0,1/1,0/0,1/1
2020 W100 Midland MI R32,W vs Brengle,40% (4/10),100% (4/4),2/2,50% (5/10),60% (3/5),2/2,0/0,0/0,0/0,0/0
2019 W100 Bonita Springs FL R32,W vs Sebov,40% (4/10),100% (4/4),1/1,10% (1/10),0% (0/1),4/4,2/2,1/1,1/1,0/0
2019 W25 Jackson MS QF,L vs Li,30% (3/10),100% (3/3),2/5,73% (8/11),25% (2/8),3/3,0/0,0/1,0/0,0/1
2019 W25 Jackson MS R16,W vs Zlochova,75% (6/8),67% (4/6),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,0/0,0/0
2019 W25 Jackson MS R32,W vs Branstine,75% (6/8),83% (5/6),1/2,33% (3/9),33% (1/3),3/4,1/1,0/0,1/1,0/0
2019 W25 Glasgow R32,L vs Raducanu,43% (6/14),33% (2/6),1/4,44% (7/16),14% (1/7),1/2,0/1,1/3,0/0,1/2
2017 Norman OK $25K R16,L vs Collins,20% (2/10),100% (2/2),0/5,70% (7/10),29% (2/7),1/2,0/1,1/1,0/0,0/0
2017 Norman OK $25K R32,W vs Bolton,57% (8/14),75% (6/8),2/5,50% (7/14),14% (1/7),4/5,0/1,1/2,0/0,1/1
2017 Stillwater OK $25K R32,L vs Hsu,31% (4/13),100% (4/4),3/7,54% (7/13),0% (0/7),3/3,0/1,1/1,0/0,0/0
2017 Lubbock TX $25K R32,L vs Lee Waters,30% (3/10),67% (2/3),1/2,70% (7/10),43% (3/7),0/2,0/0,0/2,0/0,0/1
2017 Bucharest $15K F,W vs Bosio,91% (10/11),90% (9/10),7/7,64% (7/11),0% (0/7),3/7,0/1,0/0,0/1,0/0
2017 Bucharest $15K SF,W vs Fetecau,64% (7/11),100% (7/7),3/6,55% (6/11),0% (0/6),1/5,0/1,0/0,0/0,0/0
2017 Bucharest $15K QF,W vs Adamescu,83% (10/12),100% (10/10),5/6,75% (9/12),22% (2/9),4/8,0/0,0/1,0/0,0/0
2017 Bucharest $15K R32,W vs Ghitescu,54% (7/13),86% (6/7),1/3,43% (6/14),33% (2/6),4/6,2/2,0/1,1/1,0/0
2017 Targu Jiu $15K R32,L vs Mihalikova,33% (3/9),100% (3/3),1/5,88% (7/8),14% (1/7),0/3,0/0,1/2,0/0,0/0
2017 Targu Jiu $15K QF,L vs Sharma,50% (5/10),80% (4/5),1/6,60% (6/10),0% (0/6),1/4,0/0,2/2,0/0,2/2
2017 Targu Jiu $15K R16,W vs Sanchez,44% (4/9),100% (4/4),1/2,40% (4/10),50% (2/4),3/3,1/1,0/0,1/1,0/0
2017 Targu Jiu $15K QF,L vs Zmau,50% (7/14),100% (7/7),2/6,67% (10/15),20% (2/10),3/7,1/2,0/2,0/1,0/1
2017 Targu Jiu $15K R16,W vs Novac,100% (6/6),100% (6/6),1/1,29% (2/7),50% (1/2),4/5,1/1,0/0,1/1,0/0
2022 (1 matches),,11.1%,0.0%,0.0%,50.0%,25.0%,-,-,100.0%,-,100.0%
2020 (1 matches),,40.0%,100.0%,100.0%,50.0%,60.0%,100.0%,-,-,-,-
2019 (5 matches),,50.0%,72.0%,41.7%,38.9%,28.6%,87.5%,80.0%,40.0%,100.0%,33.3%
2017 (14 matches),,54.7%,92.7%,47.6%,58.2%,20.2%,52.3%,50.0%,42.9%,60.0%,60.0%
2016 (16 matches),,57.6%,80.2%,39.0%,54.0%,23.9%,57.8%,52.9%,60.0%,37.5%,25.0%
Career (59 matches),,52.7%,83.3%,41.2%,53.2%,22.6%,61.5%,63.6%,53.8%,65.4%,47.4%
