Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,2,0,2,0.0%,0-5,0.0%,22-32,40.7%,0-1,0.0%,2,76.9%,7.4%,2.0%,1.3%,67.1%,65.7%,56.0%,62.5%,24.7%,43.7%,0.66,R32 (Marseille)
2018,11,6,5,54.5%,14-14,50.0%,134-139,49.1%,3-1,75.0%,11,75.4%,21.8%,2.5%,1.4%,75.0%,65.0%,50.0%,61.2%,37.1%,49.4%,0.96,QF (2x)
2017,6,2,4,33.3%,7-11,38.9%,78-91,46.2%,0-2,0.0%,6,76.2%,16.9%,2.6%,1.0%,73.3%,62.2%,57.1%,60.8%,33.2%,48.0%,0.85,R32 (2x)
2016,10,2,8,20.0%,3-16,15.8%,73-113,39.2%,4-2,66.7%,9,75.0%,9.5%,6.2%,1.8%,66.0%,67.4%,49.3%,61.2%,29.6%,46.6%,0.76,R16 (Marrakech)
2015,55,28,27,50.9%,69-66,51.1%,657-652,50.2%,13-15,46.4%,52,84.1%,17.8%,5.6%,2.2%,66.1%,72.1%,54.5%,66.1%,34.6%,50.4%,1.02,QF (7x)
2014,15,6,9,40.0%,21-28,42.9%,228-257,47.0%,4-3,57.1%,14,81.9%,12.9%,6.1%,2.7%,64.3%,71.4%,58.9%,67.0%,33.5%,49.6%,1.01,R16 (Shenzhen)
2013,11,4,7,36.4%,9-16,36.0%,112-134,45.5%,1-0,100.0%,11,73.4%,17.5%,4.9%,2.7%,62.8%,66.7%,50.5%,60.7%,34.2%,47.3%,0.87,SF (Sao Paulo)
2012,22,10,12,45.5%,23-30,43.4%,239-282,45.9%,6-3,66.7%,19,72.7%,16.5%,4.4%,2.7%,64.8%,69.0%,48.4%,61.7%,34.5%,48.0%,0.90,QF (2x)
2011,14,5,9,35.7%,13-21,38.2%,161-189,46.0%,4-5,44.4%,12,72.7%,18.0%,3.8%,0.5%,69.4%,64.2%,53.7%,61.0%,34.4%,47.8%,0.88,R16 (Bangkok)
2010,19,7,12,36.8%,17-27,38.6%,204-244,45.5%,8-6,57.1%,16,70.7%,17.6%,4.8%,2.1%,67.3%,68.0%,44.8%,60.5%,34.5%,47.2%,0.87,R16 (2x)
2009,39,15,24,38.5%,41-57,41.8%,464-529,46.7%,9-10,47.4%,35,79.6%,14.4%,5.6%,1.7%,63.2%,69.1%,52.9%,63.1%,34.0%,48.7%,0.92,QF (Umag)
2008,58,29,29,50.0%,72-69,51.1%,707-729,49.2%,21-15,58.3%,56,82.9%,15.4%,6.2%,1.7%,67.1%,70.4%,53.9%,65.0%,33.6%,49.5%,0.96,F (Munich)
2007,25,9,16,36.0%,20-40,33.3%,272-326,45.5%,4-7,36.4%,23,78.7%,12.0%,6.2%,1.5%,66.1%,68.3%,53.4%,63.3%,30.4%,47.4%,0.83,R16 (2x)
2006,4,0,4,0.0%,2-8,20.0%,43-59,42.2%,1-3,25.0%,4,73.5%,12.2%,5.0%,0.9%,62.6%,66.3%,51.3%,60.7%,32.9%,46.9%,0.84,R32 (2x)
Career,291,123,168,42.3%,311-408,43.3%,3394-3776,47.3%,78-73,51.7%,270,79.2%,15.6%,5.4%,1.9%,66.3%,69.1%,52.9%,63.6%,33.7%,48.8%,0.93,
