Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Roland Garros R128,L vs Pouille,71% (12/17),0% (0/2),0/0,0/0,50% (3/6),0/3,0/1,- (0/0),- (0/0)
2019 Estoril Q2,L vs Popyrin,50% (10/20),27% (3/11),1/2,0/0,67% (6/9),2/4,2/3,- (0/0),- (0/0)
2019 Estoril Q1,W vs Gerasimov,60% (9/15),50% (3/6),2/3,1/1,0% (0/1),0/0,0/0,100% (4/4),100% (3/3)
2019 Sophia Antipolis CH QF,L vs Molleker,53% (10/19),18% (2/11),1/1,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2019 Sophia Antipolis CH R16,W vs Sonego,73% (11/15),20% (1/5),2/3,1/1,83% (5/6),2/2,0/0,93% (13/14),29% (4/14)
2019 Sophia Antipolis CH R32,W vs Heller,60% (9/15),50% (4/8),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Marbella CH R16,L vs Monteiro,64% (7/11),25% (3/12),0/3,0/0,43% (3/7),0/2,0/1,60% (3/5),17% (1/6)
2019 Marbella CH R32,W vs Hemery,83% (10/12),20% (2/10),2/3,1/2,- (0/0),0/0,0/0,75% (3/4),80% (4/5)
2019 Pau CH R32,L vs Bourgue,69% (11/16),- (0/0),0/0,0/0,80% (4/5),2/4,2/3,67% (4/6),17% (1/6)
2019 Marseille R32,L vs Paire,80% (8/10),67% (2/3),0/0,0/0,40% (2/5),1/3,0/1,25% (1/4),0% (0/4)
2019 Marseille Q2,W vs Janvier,79% (11/14),50% (2/4),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Marseille Q1,W vs Muller,83% (10/12),40% (2/5),2/4,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Cherbourg CH R16,L vs Moraing,75% (9/12),0% (0/7),0/0,0/0,33% (1/3),0/2,0/1,- (0/0),- (0/0)
2019 Cherbourg CH R32,W vs Lokoli,56% (9/16),50% (3/6),2/4,1/3,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Pune R16,L vs Munar,36% (4/11),100% (1/1),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 Pune R32,W vs Istomin,64% (9/14),100% (3/3),2/3,1/2,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2018 Mouilleron-Le-Captif CH R32,L vs Halys,50% (9/18),50% (3/6),0/0,0/0,63% (5/8),1/3,1/2,36% (4/11),30% (3/10)
2018 Eckental CH R16,L vs Masur,52% (13/25),33% (1/3),1/2,0/0,60% (3/5),2/4,2/3,- (0/0),- (0/0)
2018 Eckental CH R32,W vs Lacko,77% (10/13),50% (2/4),2/2,1/1,67% (2/3),0/0,0/0,100% (4/4),75% (3/4)
2018 Brest CH R32,L vs Halys,79% (11/14),27% (4/15),1/2,0/0,62% (8/13),4/6,3/4,50% (3/6),33% (2/6)
2019 (16 matches),,65.1%,33.0%,60.0%,61.5%,55.6%,29.2%,33.3%,75.7%,34.2%
2018 (43 matches),,65.4%,42.7%,63.4%,62.5%,63.9%,47.6%,58.1%,57.6%,39.6%
2017 (31 matches),,66.3%,35.2%,55.3%,55.2%,67.2%,55.6%,53.1%,62.2%,42.2%
2016 (8 matches),,52.5%,31.6%,33.3%,28.6%,60.0%,34.8%,25.0%,62.9%,41.2%
2015 (32 matches),,63.2%,39.3%,61.1%,62.5%,62.0%,48.4%,54.1%,58.6%,41.4%
Career (237 matches),,64.1%,39.3%,59.0%,58.8%,60.9%,46.1%,46.4%,63.9%,40.6%
