Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2010,4,2,2,50.0%,4-6,40.0%,52-54,49.1%,1-2,33.3%,0,,,,,,,,,,,,R16 (2x)
2006,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (Pittsburgh PA 75K)
2005,39,26,13,66.7%,55-35,61.1%,451-392,53.5%,7-4,63.6%,0,,,,,,,,,,,,W (2x)
2004,27,12,15,44.4%,30-32,48.4%,299-272,52.4%,2-6,25.0%,0,,,,,,,,,,,,F (Glasgow 25K)
2003,41,30,11,73.2%,59-27,68.6%,432-316,57.8%,5-4,55.6%,0,,,,,,,,,,,,W (4x)
2002,55,40,15,72.7%,82-41,66.7%,611-464,56.8%,4-2,66.7%,0,,,,,,,,,,,,W (3x)
2000,26,9,17,34.6%,20-28,41.7%,211-241,46.7%,4-5,44.4%,0,,,,,,,,,,,,SF (Modena 25K)
1999,31,14,17,45.2%,27-33,45.0%,263-269,49.4%,0-6,0.0%,0,,,,,,,,,,,,F (Coops 25K)
1998,34,17,17,50.0%,39-39,50.0%,339-324,51.1%,3-1,75.0%,0,,,,,,,,,,,,F (Caracas 25K)
1997,20,10,10,50.0%,18-19,48.6%,157-146,51.8%,1-2,33.3%,0,,,,,,,,,,,,QF (3x)
1996,6,0,6,0.0%,1-9,10.0%,27-56,32.5%,0-2,0.0%,0,,,,,,,,,,,,R32 (6x)
1995,4,0,4,0.0%,2-8,20.0%,36-56,39.1%,0-0,-,0,,,,,,,,,,,,R32 (4x)
Career,288,160,128,55.6%,337-279,54.7%,2885-2602,52.6%,27-34,44.3%,0,,,,,,,,,,,,
