Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Madrid R32,W vs Gonzalez Ballbe,1.05,1.64,40.6,2.8,-,58.3%,-,66.7%,50.0%,67.9%
2019 W15 Madrid Q2,W vs Ronney,1.14,2.18,35.4,2.1,-,73.9%,-,66.7%,68.0%,43.5%
2019 W25 Madrid R32,L vs Sherif,0.95,0.54,35.7,2.2,-,40.7%,-,37.5%,25.0%,47.4%
2019 W15 Cancun R32,L vs Mamalat,0.93,0.73,57.6,2.0,-,42.9%,-,34.5%,51.4%,44.4%
2019 W15 Cancun R32,L vs Tahan,1.01,0.86,72.1,2.5,0.0%,52.0%,0.0%,53.2%,40.4%,40.4%
2019 W15 Cancun R32,L vs Appleton,0.94,0.66,46.7,2.2,0.0%,43.3%,0.0%,50.0%,43.3%,32.1%
2019 W15 Tabarka R32,L vs Bjorklund,0.98,0.64,42.5,2.2,0.0%,37.0%,0.0%,40.0%,37.0%,44.0%
2019 W15 Monastir QF,L vs Papamichail,1.06,0.63,40.2,2.2,0.0%,27.6%,3.7%,48.1%,32.0%,41.7%
2019 W15 Monastir R16,W vs Dentoni,1.00,1.19,66.7,4.1,0.0%,58.5%,0.0%,63.5%,47.1%,45.7%
2019 W15 Monastir R32,W vs Vedder,1.07,1.09,78.7,18.4,1.6%,54.0%,3.3%,68.3%,40.9%,38.6%
2019 W15 Monastir QF,L vs Soylu,0.89,0.63,44.2,2.1,0.0%,46.4%,0.0%,46.2%,40.0%,35.7%
2019 W15 Monastir R32,W vs Poduraeva,0.97,1.77,41.9,2.1,0.0%,70.4%,0.0%,66.7%,60.0%,54.5%
2017 Hammamet $15K R32,W vs Panfilov,1.12,1.52,37.4,4.4,0.0%,65.9%,0.0%,55.3%,62.5%,42.9%
2017 Antalya $15K R32,L vs Ivanova,1.11,0.63,44.2,3.5,0.0%,42.9%,0.0%,40.0%,34.8%,31.8%
2017 Antalya $15K R16,L vs Horackova,1.01,0.73,46.7,2.1,0.0%,21.4%,0.0%,32.0%,50.0%,56.5%
2017 Antalya $15K R32,W vs Drozd Pereira,1.15,1.30,56.4,3.6,0.0%,42.1%,0.0%,50.0%,47.1%,77.4%
2017 Varna $15K R32,L vs Duca,0.92,0.78,47.0,4.0,0.0%,43.8%,0.0%,40.0%,41.7%,58.1%
2017 Szekesfehervar $15K R32,L vs Bekefi,0.95,0.75,52.4,2.0,0.0%,33.3%,0.0%,55.9%,37.1%,51.4%
2017 Cuneo $15K R32,L vs Marfutina,0.89,0.66,44.6,2.0,0.0%,51.7%,0.0%,34.6%,44.8%,38.5%
2017 Schio $15K R32,L vs Rubini,1.12,0.51,37.8,2.2,0.0%,40.0%,0.0%,37.9%,21.1%,35.3%
2019 (12 matches),,1.00,0.94,55.4,2.5,0.3%,50.7%,1.0%,55.0%,44.3%,43.8%
2017 (13 matches),,1.02,0.82,48.8,2.6,0.5%,43.5%,0.0%,43.7%,44.8%,46.0%
2016 (9 matches),,1.02,0.88,52.9,2.3,0.0%,53.7%,0.0%,44.4%,41.8%,46.3%
2014 (7 matches),,0.99,0.93,52.7,2.7,0.8%,54.5%,0.0%,50.0%,43.8%,46.4%
2013 (6 matches),,1.11,1.30,49.5,2.3,0.5%,53.6%,0.6%,53.9%,51.0%,58.2%
Career (48 matches),,1.02,0.92,51.9,2.5,0.4%,50.2%,0.3%,48.9%,44.5%,47.3%
