Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 US Open R128,L vs Thompson,0.94,0.54,25.8,2.1,2.4%,46.3%,0.0%,51.4%,23.3%,36.8%
2024 Wimbledon R128,L vs Musetti,0.94,0.84,37.9,7.0,2.9%,55.1%,1.6%,53.1%,36.6%,45.5%
2023 US Open R128,L vs Altmaier,1.03,0.79,43.4,4.1,6.0%,52.2%,6.5%,53.2%,41.2%,30.6%
2023 Wimbledon R128,L vs Broady,1.03,0.68,33.6,2.0,4.3%,53.2%,4.5%,43.2%,35.6%,32.5%
2022 Tel Aviv QF,W vs Cressy,1.23,1.17,64.1,6.3,9.1%,80.0%,8.0%,70.0%,22.9%,24.4%
2019 Portoroz CH SF,L vs Durasovic,1.16,0.73,55.1,4.0,-,47.8%,-,55.8%,39.5%,20.6%
2019 Portoroz CH R16,W vs Viola,1.23,2.38,24.0,2.1,-,61.9%,-,68.4%,50.0%,85.7%
2019 Dubai Q1,L vs Berankis,1.18,0.87,57.7,2.5,4.7%,51.2%,7.5%,50.0%,36.8%,35.3%
2019 Marseille R32,L vs Stakhovsky,0.81,0.83,50.3,3.7,2.2%,66.7%,12.5%,52.5%,34.7%,48.8%
2019 Marseille Q2,W vs Stakhovsky,1.40,1.14,69.3,3.1,2.1%,68.1%,2.4%,58.5%,31.1%,27.9%
2019 Marseille Q1,W vs Moraing,1.10,1.19,66.9,3.7,5.9%,62.7%,14.6%,68.8%,36.2%,38.2%
2019 Montpellier Q1,L vs Vatutin,0.89,0.78,58.3,2.7,4.7%,58.1%,0.0%,50.0%,37.8%,42.9%
2019 Quimper CH R16,L vs Evans,0.91,0.86,78.4,77.7,4.7%,62.5%,1.8%,62.5%,41.0%,29.1%
2019 Quimper CH R32,W vs Guinard,1.10,1.69,38.0,2.0,0.0%,66.7%,3.8%,69.2%,43.8%,54.8%
2019 Rennes CH R32,L vs Arnaboldi,0.87,0.85,66.7,83.1,8.0%,64.0%,15.2%,65.2%,33.3%,35.8%
2019 Playford CH SF,L vs Moraing,0.88,0.56,47.6,2.3,3.4%,69.0%,0.0%,46.2%,32.1%,20.0%
2019 Playford CH R16,W vs Lopez Perez,1.12,1.85,42.3,2.1,6.7%,73.3%,3.8%,73.1%,46.2%,41.7%
2019 Playford CH R32,W vs Vukic,1.13,1.54,52.1,2.7,6.1%,72.7%,6.7%,63.3%,51.4%,34.4%
2018 Mouilleron-Le-Captif CH R32,W vs Moutet,1.29,1.61,47.6,2.0,3.0%,54.5%,3.3%,73.3%,48.3%,42.3%
2018 Brest CH R32,L vs Munar,1.02,0.65,45.9,2.4,3.0%,39.4%,0.0%,54.8%,34.8%,33.3%
2024 (2 matches),,0.94,0.72,33.4,3.2,2.7%,51.8%,1.0%,52.5%,31.6%,42.3%
2023 (2 matches),,1.03,0.74,39.4,2.7,5.3%,52.6%,5.7%,49.1%,38.9%,31.4%
2022 (1 matches),,1.23,1.17,64.1,6.3,9.1%,80.0%,8.0%,70.0%,22.9%,24.4%
2019 (13 matches),,1.05,1.04,58.0,3.1,4.0%,62.8%,5.9%,60.0%,38.6%,38.0%
2018 (27 matches),,1.00,0.96,57.6,2.6,5.9%,61.1%,5.2%,61.4%,37.2%,37.5%
Career (73 matches),,1.00,0.91,54.6,2.7,5.0%,58.7%,5.0%,58.4%,37.5%,38.0%
