Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
02-Oct-2023,Alicante CH,Hard,F,107,213,(1) Lestienne d. Hugo Grenier [FRA],6-7(10) 6-2 6-4,1.30,7.4%,3.2%,57.9%,81.8%,45.0%,1/4,2:56
18-Sep-2023,Saint-Tropez CH,Hard,F,107,103,Lestienne d. (9) Liam Broady [GBR],4-6 6-3 6-4,1.12,8.5%,3.8%,50.9%,70.4%,51.9%,7/10,2:26
14-Aug-2023,Palo Alto CH,Hard,F,105,187,(4) Lestienne d. (Q) Emilio Nava [USA],7-6(4) 6-2,1.19,2.6%,2.6%,65.8%,74.0%,50.0%,5/6,1:43
15-Aug-2022,Vancouver CH,Hard,F,94,64,(5) Lestienne d. (3) Arthur Rinderknech [FRA],6-0 4-6 6-3,1.54,6.7%,8.0%,52.0%,87.2%,58.3%,3/4,1:53
25-Jul-2022,El Espinar CH,Hard,F,105,131,(4) Hugo Grenier [FRA] d. (2) Lestienne,7-5 6-3,0.59,4.8%,6.0%,51.2%,53.5%,46.3%,10/15,1:47
18-Jul-2022,Pozoblanco CH,Hard,F,119,192,(2) Lestienne d. (7) Gregoire Barrere [FRA],6-0 7-6(3),1.81,5.5%,0.0%,58.2%,81.3%,60.9%,2/3,1:26
27-Jun-2022,Malaga CH,Hard,F,149,151,(4) Lestienne d. (5) Emilio Gomez [ECU],6-3 5-7 6-2,1.29,4.3%,4.3%,60.2%,75.0%,48.6%,4/7,2:18
07-Feb-2022,Cherbourg CH,Hard,F,236,68,(1) Benjamin Bonzi [FRA] d. (Alt) Lestienne,6-4 2-6 6-4,0.98,10.3%,3.1%,59.8%,65.5%,59.0%,7/10,2:00
11-Oct-2021,Villena CH,Hard,F,258,203,Lestienne d. Hugo Grenier [FRA],6-4 6-3,1.33,0.0%,2.9%,65.2%,66.7%,66.7%,9/10,1:28
18-Nov-2019,Maia CH,Clay,F,242,172,(10) Jozef Kovalik [SVK] d. Lestienne,6-0 6-4,0.62,0.0%,9.4%,58.5%,51.6%,31.8%,7/12,1:20
