Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 US Open R128,L vs Thompson,100% (6/6),0% (0/7),0/0,0/0,63% (10/16),3/6,2/3,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Musetti,52% (11/21),31% (5/16),1/3,0/0,47% (7/15),2/5,0/1,33% (2/6),40% (2/5)
2023 US Open R128,L vs Altmaier,53% (9/17),21% (3/14),1/1,0/0,50% (9/18),2/5,0/1,67% (4/6),50% (3/6)
2023 Wimbledon R128,L vs Broady,60% (6/10),38% (3/8),0/0,0/0,50% (8/16),1/4,0/1,- (0/0),- (0/0)
2022 Tel Aviv QF,W vs Cressy,71% (17/24),100% (1/1),2/5,1/3,100% (2/2),1/2,0/0,73% (8/11),30% (3/10)
2019 Portoroz CH SF,L vs Durasovic,64% (7/11),20% (1/5),1/2,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2019 Portoroz CH R16,W vs Viola,56% (5/9),88% (7/8),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 Dubai Q1,L vs Berankis,64% (7/11),100% (4/4),1/1,0/0,45% (5/11),1/3,0/1,- (0/0),- (0/0)
2019 Marseille R32,L vs Stakhovsky,67% (10/15),83% (5/6),1/1,0/0,56% (5/9),3/5,2/3,20% (1/5),40% (2/5)
2019 Marseille Q2,W vs Stakhovsky,67% (12/18),33% (3/9),2/5,1/3,40% (2/5),0/1,0/0,- (0/0),- (0/0)
2019 Marseille Q1,W vs Moraing,72% (13/18),29% (4/14),2/4,1/3,83% (10/12),2/3,0/0,- (0/0),- (0/0)
2019 Montpellier Q1,L vs Vatutin,62% (8/13),33% (3/9),1/2,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 Quimper CH R16,L vs Evans,63% (15/24),23% (3/13),1/4,0/0,83% (10/12),1/3,1/2,33% (3/9),27% (3/11)
2019 Quimper CH R32,W vs Guinard,53% (8/15),40% (4/10),2/4,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Rennes CH R32,L vs Arnaboldi,60% (12/20),23% (3/13),1/3,0/2,40% (2/5),1/3,1/2,60% (3/5),0% (0/5)
2019 Playford CH SF,L vs Moraing,75% (6/8),0% (0/2),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2019 Playford CH R16,W vs Lopez Perez,69% (9/13),60% (3/5),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Playford CH R32,W vs Vukic,67% (10/15),33% (3/9),2/3,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2018 Mouilleron-Le-Captif CH R32,W vs Moutet,62% (8/13),50% (4/8),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2018 Brest CH R32,L vs Munar,33% (3/9),25% (1/4),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2024 (2 matches),,63.0%,21.7%,33.3%,-,54.8%,45.5%,50.0%,33.3%,40.0%
2023 (2 matches),,55.6%,27.3%,100.0%,-,50.0%,33.3%,0.0%,66.7%,50.0%
2022 (1 matches),,70.8%,100.0%,40.0%,33.3%,100.0%,50.0%,-,72.7%,30.0%
2019 (13 matches),,64.2%,40.2%,54.5%,42.9%,59.1%,33.3%,36.4%,36.8%,23.8%
2018 (27 matches),,60.7%,36.5%,48.3%,55.0%,61.3%,47.9%,42.9%,60.0%,39.1%
Career (73 matches),,59.8%,37.9%,53.8%,54.2%,57.3%,40.8%,39.0%,56.9%,36.0%
