Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,9,2,81.8%,18-6,75.0%,136-104,56.7%,3-1,75.0%,11,85.2%,27.1%,4.8%,2.5%,65.5%,72.9%,51.1%,65.4%,38.5%,52.2%,1.11,W (Lugano)
2025,42,30,12,71.4%,60-25,70.6%,477-367,56.5%,7-6,53.8%,41,78.2%,34.1%,3.9%,4.0%,58.2%,68.6%,56.2%,63.4%,43.2%,53.2%,1.18,W (2x)
2024,41,22,19,53.7%,52-44,54.2%,462-453,50.5%,7-5,58.3%,41,73.7%,26.9%,3.7%,4.2%,60.1%,66.7%,50.4%,60.2%,39.6%,49.9%,0.99,W (Cherbourg)
2023,62,39,23,62.9%,87-56,60.8%,719-659,52.2%,15-10,60.0%,61,75.4%,28.9%,4.6%,3.6%,58.3%,67.3%,51.5%,60.8%,39.7%,50.4%,1.01,W (2x)
2022,44,28,16,63.6%,60-37,61.9%,494-435,53.2%,7-4,63.6%,44,76.8%,29.1%,4.4%,3.5%,59.9%,66.7%,54.0%,61.6%,40.3%,51.1%,1.05,W (2x)
2021,8,4,4,50.0%,7-9,43.8%,73-80,47.7%,1-1,50.0%,8,77.6%,20.0%,9.1%,5.3%,57.2%,70.0%,50.0%,61.4%,34.4%,48.1%,0.89,F (Bratislava 2)
2019,28,15,13,53.6%,36-34,51.4%,326-331,49.6%,4-3,57.1%,28,70.5%,29.0%,3.4%,3.7%,59.7%,64.5%,49.8%,58.6%,41.2%,49.7%,0.99,SF (Cordenons)
2018,11,3,8,27.3%,7-17,29.2%,105-131,44.5%,1-4,20.0%,11,60.0%,28.4%,4.0%,4.2%,57.3%,59.3%,47.1%,54.1%,39.0%,46.9%,0.85,R16 (3x)
2017,1,0,1,0.0%,1-2,33.3%,12-12,50.0%,0-0,-,1,66.7%,33.3%,4.2%,4.2%,58.3%,64.3%,56.7%,61.1%,44.6%,52.7%,1.15,R32 (Budapest)
Career,248,150,98,60.5%,328-230,58.8%,2804-2572,52.2%,45-34,57.0%,246,75.0%,29.0%,4.3%,3.8%,59.3%,66.9%,52.1%,60.9%,40.3%,50.7%,1.03,
