Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Rome R128,L vs Osaka,22% (2/9),100% (2/2),1/4,75% (6/8),17% (1/6),1/2,0/0,0/1,0/0,0/0
2024 US Open R32,L vs Shnaider,13% (1/8),100% (1/1),1/3,75% (6/8),17% (1/6),0/1,0/0,0/2,0/0,0/1
2024 US Open R64,W vs Dolehide,58% (7/12),43% (3/7),0/1,8% (1/12),0% (0/1),1/1,0/0,0/0,0/0,0/0
2024 US Open R128,W vs Bucsa,83% (10/12),70% (7/10),3/4,46% (6/13),17% (1/6),4/7,2/2,0/1,1/1,0/0
2024 Paris Olympics R64,L vs Zheng,17% (1/6),0% (0/1),0/4,100% (6/6),0% (0/6),0/0,0/0,0/2,0/0,0/1
2024 Wimbledon R128,L vs Noskova,40% (4/10),75% (3/4),2/5,67% (6/9),17% (1/6),2/3,0/1,0/0,0/0,0/0
2024 Rome R64,L vs Svitolina,57% (4/7),25% (1/4),0/6,86% (6/7),0% (0/6),0/1,0/0,0/0,0/0,0/0
2024 Madrid R128,W vs Wozniacki,56% (9/16),89% (8/9),6/7,53% (9/17),11% (1/9),4/8,2/4,0/1,1/2,0/0
2024 Indian Wells R128,L vs Osaka,63% (5/8),40% (2/5),1/5,88% (7/8),14% (1/7),0/2,0/0,0/1,0/0,0/1
2023 Palermo R32,L vs Zheng,33% (2/6),0% (0/2),0/6,100% (6/6),0% (0/6),0/0,0/0,0/0,0/0,0/0
2023 Wimbledon R128,L vs Brengle,50% (4/8),75% (3/4),3/6,100% (8/8),13% (1/8),0/3,0/0,0/1,0/0,0/0
2023 Roland Garros R64,L vs Begu,29% (2/7),100% (2/2),1/5,88% (7/8),0% (0/7),1/2,0/0,0/2,0/0,0/1
2023 Roland Garros R128,W vs Teichmann,43% (6/14),100% (6/6),2/4,46% (6/13),33% (2/6),1/4,0/0,1/1,0/0,0/0
2021 US Open R128,L vs Alexandrova,75% (6/8),50% (3/6),2/5,78% (7/9),0% (0/7),0/3,0/0,0/2,0/0,0/1
2021 Istanbul R32,L vs Konjuh,40% (4/10),75% (3/4),2/6,70% (7/10),14% (1/7),0/3,0/0,0/0,0/0,0/0
2021 Bogota R32,W vs Sorribes Tormo,75% (9/12),89% (8/9),3/6,50% (6/12),0% (0/6),2/6,0/2,0/0,0/2,0/0
2021 Australian Open R32,L vs Hsieh,73% (11/15),82% (9/11),3/7,67% (10/15),10% (1/10),3/9,1/2,0/2,0/1,0/1
2021 Australian Open R64,W vs Williams,86% (6/7),100% (6/6),0/0,33% (2/6),100% (2/2),4/4,0/0,0/0,0/0,0/0
2021 Australian Open R128,W vs Wang,64% (9/14),100% (9/9),6/9,71% (10/14),10% (1/10),4/7,0/1,0/0,0/0,0/0
2020 Roland Garros R64,L vs Bertens,72% (13/18),92% (12/13),7/10,79% (15/19),20% (3/15),3/12,1/7,0/1,0/3,0/1
2025 (1 matches),,22.2%,100.0%,25.0%,75.0%,16.7%,50.0%,-,0.0%,-,-
2024 (8 matches),,51.9%,61.0%,37.1%,58.8%,10.6%,47.8%,57.1%,0.0%,66.7%,0.0%
2023 (4 matches),,40.0%,78.6%,28.6%,77.1%,11.1%,22.2%,-,25.0%,-,0.0%
2021 (6 matches),,68.2%,84.4%,48.5%,63.6%,11.9%,40.6%,20.0%,0.0%,0.0%,0.0%
2020 (4 matches),,63.0%,96.6%,57.1%,66.7%,20.0%,40.7%,30.8%,0.0%,20.0%,0.0%
Career (412 matches),,58.6%,83.8%,45.0%,54.0%,19.5%,58.6%,56.2%,50.9%,57.9%,42.7%
