Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),766,45,,,,,,,,,3,7385,,
2025,633,71,183,1586,171,1549,138,1583,,,3,7195
2024,105,717,125,1669,142,1593,97,1640,126,1519,9,5306
2023,105,713,159,1591,158,1545,134,1563,154,1463,,
2022,109,594,135,1610,142,1551,106,1591,115,1502,,
2021,121,621,131,1648,119,1618,112,1611,139,1479,,
2020,131,584,95,1683,88,1652,75,1636,,,379,196
2019,198,304,134,1641,109,1646,122,1594,,,629,65
2018,112,523,48,1820,46,1787,41,1747,,,110,715
2017,144,400,68,1761,55,1736,51,1716,107,1547,181,412
2016,49,1155,54,1803,47,1755,30,1789,86,1585,44,1726
2015,20,2525,28,1895,32,1826,17,1883,55,1643,42,1801
2014,14,2775,24,1908,31,1823,10,1916,59,1628,1,9585
2013,7,4435,11,1999,12,1927,6,1964,32,1702,1,8080
2012,6,5100,9,2017,15,1928,7,1978,29,1724,2,10030
2011,45,1190,50,1819,54,1748,39,1771,64,1634,27,3045
2010,43,1460,44,1855,38,1814,45,1759,59,1637,32,2425
2009,47,1370,53,1819,51,1765,49,1748,97,1552,,
2008,42,706,42,1846,45,1769,34,1776,85,1578,,
2007,69,436,98,1672,155,1543,77,1645,,,,
2006,174,161,137,1637,192,1478,93,1616,148,1463,,
2005,362,64,,,,,,,,,,
2004,526,26,,,,,,,,,,
2003,572,18,,,,,,,,,,
2002,746,10,,,,,,,,,,
