Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R32,L vs Shnaider,73.9,75.5,5.1,76.4,74.6,89,62,64.9,3.8,63.0,71.0,71,61
2024 US Open R64,W vs Dolehide,75.6,77.3,5.1,81.0,77.1,91,63,69.1,3.9,71.7,65.0,74,61
2024 US Open R128,W vs Bucsa,76.8,78.8,6.8,80.6,77.9,91,62,66.5,4.8,68.0,,78,62
2021 US Open R128,L vs Alexandrova,86.4,88.4,4.8,92.0,86.0,95,72,75.3,4.2,,,80,66
2017 Roland Garros R64,L vs Mladenovic,74.3,75.8,4.2,79.3,74.2,85,65,67.0,4.1,67.0,,75,62
2017 Roland Garros R128,W vs Doi,70.8,71.5,4.8,,,82,62,66.1,3.9,,,74,61
2017 Australian Open R64,L vs Makarova,73.4,74.5,5.8,75.8,71.8,93,66,63.8,3.0,62.0,62.0,69,62
2017 Australian Open R128,W vs Ozaki,71.4,71.8,8.0,72.5,75.7,98,60,66.3,4.5,66.0,,72,61
2016 Australian Open R128,L vs Gasparyan,71.1,71.8,4.6,,,81,60,64.3,2.0,,,67,61
2015 US Open R32,L vs Stosur,73.2,74.0,5.9,,,86,62,68.2,5.1,,,79,62
2015 US Open R64,W vs Ostapenko,75.5,76.6,6.0,,,87,62,66.0,3.9,,,75,61
2015 US Open R128,W vs Hibi,75.0,75.4,5.5,,,86,61,63.0,2.0,,,65,61
2015 Wimbledon R64,L vs Krunic,76.8,79.2,5.1,,,89,66,67.1,4.7,,,78,60
2015 Roland Garros QF,L vs Williams,76.6,77.4,3.8,,,84,68,70.5,3.6,,,75,65
2015 Roland Garros R16,W vs Goerges,74.9,75.9,6.5,,,86,61,65.4,2.4,,,69,62
2015 Roland Garros R32,W vs Petkovic,75.7,77.0,5.5,,,87,60,65.8,2.9,,,70,61
2015 Roland Garros R64,W vs Witthoeft,73.1,73.8,3.7,,,85,67,66.4,5.2,,,79,62
2015 Roland Garros R128,W vs Riske Amritraj,72.8,73.5,5.7,,,85,60,66.9,2.5,,,71,63
2015 Australian Open R32,L vs Wickmayer,73.1,73.7,5.4,,,83,61,65.5,3.9,,,72,61
2015 Australian Open R64,W vs Soler Espinosa,73.0,74.5,5.2,,,86,63,65.1,3.2,,,72,61
Career (61 matches),,77.1,75.4,5.3,78.1,76.5,102,60,67.3,3.8,66.7,65.0,88,60
