Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Rome R128,L vs Osaka,5,14,0.4,4.4%,12.4%,5,12,0.4,5.0%,11.9%,3.0%,2.0%,1.2,36.3%,31.0%
2024 US Open R32,L vs Shnaider,10,15,0.7,10.0%,15.0%,10,12,0.8,10.8%,12.9%,6.5%,4.3%,1.6,31.0%,20.0%
2024 US Open R64,W vs Dolehide,22,15,1.5,14.1%,9.6%,22,14,1.6,14.6%,9.3%,9.3%,5.3%,0.8,20.5%,26.3%
2024 US Open R128,W vs Bucsa,12,25,0.5,7.5%,15.5%,11,23,0.5,7.2%,15.1%,3.9%,3.3%,0.8,22.4%,29.2%
2024 Paris Olympics R64,L vs Zheng,5,13,0.4,7.0%,18.3%,5,13,0.4,7.5%,19.4%,6.0%,1.5%,3.3,42.3%,12.7%
2024 Wimbledon R128,L vs Noskova,16,20,0.8,11.6%,14.5%,15,17,0.9,12.0%,13.6%,9.6%,2.4%,1.2,31.2%,26.1%
2024 Rome R64,L vs Svitolina,7,18,0.4,6.7%,17.3%,7,15,0.5,7.5%,16.1%,5.4%,2.2%,1.1,31.7%,27.9%
2024 Madrid R128,W vs Wozniacki,30,26,1.2,13.9%,12.0%,30,26,1.2,14.1%,12.2%,6.1%,8.0%,1.0,26.9%,26.4%
2024 Indian Wells R128,L vs Osaka,3,13,0.2,2.5%,10.9%,3,11,0.3,3.0%,11.0%,2.0%,1.0%,0.9,31.9%,34.5%
2023 Palermo R32,L vs Zheng,5,12,0.4,6.9%,16.7%,5,12,0.4,7.6%,18.2%,4.5%,3.0%,1.6,40.3%,25.0%
2023 Wimbledon R128,L vs Brengle,21,30,0.7,19.6%,28.0%,21,29,0.7,20.4%,28.2%,13.6%,6.8%,1.4,18.7%,13.1%
2023 Roland Garros R64,L vs Begu,5,18,0.3,5.6%,20.2%,5,16,0.3,6.3%,20.3%,5.1%,1.3%,1.3,28.1%,21.3%
2023 Roland Garros R128,W vs Teichmann,13,20,0.7,7.1%,10.9%,13,18,0.7,7.6%,10.5%,4.7%,2.9%,0.8,27.7%,34.8%
2021 US Open R128,L vs Alexandrova,9,12,0.8,6.3%,8.3%,9,10,0.9,7.2%,8.0%,4.8%,2.4%,1.4,29.2%,21.5%
2021 Istanbul R32,L vs Konjuh,11,21,0.5,7.3%,13.9%,10,17,0.6,7.1%,12.1%,6.4%,0.7%,0.8,23.2%,29.8%
2021 Bogota R32,W vs Sorribes Tormo,13,39,0.3,9.2%,27.7%,13,30,0.4,10.6%,24.4%,7.3%,3.3%,0.4,11.3%,31.9%
2021 Australian Open R32,L vs Hsieh,39,33,1.2,16.8%,14.2%,39,33,1.2,17.5%,14.8%,,,1.1,19.8%,17.7%
2021 Australian Open R64,W vs Williams,16,3,5.3,17.2%,3.2%,16,3,5.3,19.0%,3.6%,,,0.6,20.4%,34.4%
2021 Australian Open R128,W vs Wang,23,24,1.0,12.5%,13.0%,23,24,1.0,13.8%,14.4%,,,0.8,23.9%,28.3%
2020 Roland Garros R64,L vs Bertens,38,40,1.0,14.2%,15.0%,38,40,1.0,15.6%,16.5%,,,1.0,21.7%,21.3%
Career (116 matches),,1816,2059,0.9,11.5%,13.0%,1801,1889,1.0,12.1%,12.7%,4.9%,3.2%,0.9,24.4%,26.7%
