Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Santa Margherita Di Pula QF,L vs Yerolymos,43% (3/7),67% (2/3),1/6,100% (8/8),13% (1/8),0/2,0/0,0/1,0/0,0/1
2019 W25 Santa Margherita Di Pula R16,W vs Eraydin,86% (6/7),100% (6/6),0/0,17% (1/6),100% (1/1),5/5,1/1,0/0,0/0,0/0
2019 W25 Santa Margherita Di Pula R32,L vs Chiesa,33% (3/9),67% (2/3),1/4,75% (6/8),17% (1/6),1/2,0/0,0/1,0/0,0/0
2017 Hammamet $15K SF,L vs Kulik,63% (10/16),70% (7/10),3/7,67% (10/15),30% (3/10),4/7,1/2,1/1,0/0,1/1
2017 Hammamet $15K R16,W vs Crivelletto,75% (6/8),100% (6/6),1/1,43% (3/7),67% (2/3),4/5,1/1,0/0,0/0,0/0
2017 Brno $15K R16,W vs Mendesova,100% (6/6),100% (6/6),0/0,50% (3/6),100% (3/3),6/6,2/2,0/0,1/1,0/0
2017 Brno $15K R32,W vs Pektorova,89% (8/9),75% (6/8),2/3,33% (3/9),0% (0/3),3/5,1/1,0/0,1/1,0/0
2017 Podgorica $25K R16,L vs Gatto Monticone,30% (3/10),67% (2/3),1/5,89% (8/9),38% (3/8),0/2,0/0,0/0,0/0,0/0
2017 Graz $15K QF,L vs Bondar,38% (5/13),60% (3/5),0/5,54% (7/13),14% (1/7),2/2,0/0,0/1,0/0,0/0
2017 Graz $15K R16,W vs Altick,75% (9/12),89% (8/9),3/4,55% (6/11),17% (1/6),5/6,0/1,0/1,0/0,0/0
2017 Graz $15K R32,W vs Koller,88% (7/8),86% (6/7),3/3,33% (3/9),0% (0/3),3/5,1/1,0/0,1/1,0/0
2017 Arad $15K F,L vs Ruse,25% (2/8),100% (2/2),1/5,78% (7/9),14% (1/7),0/2,0/0,1/2,0/0,0/1
2017 Arad $15K SF,W vs Ene,60% (6/10),100% (6/6),1/3,56% (5/9),40% (2/5),4/5,0/1,2/2,0/0,0/0
2017 Budapest $100K R32,L vs Duque Marino,29% (2/7),50% (1/2),1/6,100% (7/7),14% (1/7),0/1,0/0,0/0,0/0,0/0
2017 Tarvisio $15K F,W vs Bilardo,67% (6/9),100% (6/6),2/2,50% (4/8),50% (2/4),4/5,1/2,0/0,0/1,0/0
2017 Tarvisio $15K SF,W vs Sabino,88% (7/8),100% (7/7),1/2,43% (3/7),33% (1/3),4/5,0/0,0/0,0/0,0/0
2017 Tarvisio $15K QF,W vs Cuk,75% (6/8),100% (6/6),2/2,25% (2/8),0% (0/2),2/4,0/0,0/0,0/0,0/0
2017 Tarvisio $15K R16,W vs Prochazkova,58% (7/12),86% (6/7),3/5,58% (7/12),29% (2/7),3/5,1/1,1/1,0/0,0/0
2017 Tarvisio $15K R32,W vs Masini,86% (6/7),100% (6/6),2/2,38% (3/8),33% (1/3),4/5,1/1,0/0,1/1,0/0
2017 Maribor $15K SF,W vs Cuk,56% (5/9),100% (5/5),2/3,30% (3/10),0% (0/3),4/5,1/1,2/2,0/0,0/0
2019 (3 matches),,52.2%,83.3%,20.0%,68.2%,20.0%,66.7%,100.0%,0.0%,-,0.0%
2017 (35 matches),,62.9%,90.0%,51.2%,51.7%,21.3%,68.0%,60.0%,58.3%,71.4%,66.7%
2016 (25 matches),,62.2%,80.3%,48.8%,56.9%,15.4%,53.7%,70.0%,31.3%,100.0%,42.9%
2015 (14 matches),,54.3%,83.1%,41.2%,52.1%,15.1%,56.7%,64.7%,37.5%,62.5%,66.7%
Career (77 matches),,60.6%,85.2%,47.3%,54.0%,17.9%,61.2%,64.1%,44.0%,76.7%,55.0%
