Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Santa Margherita Di Pula QF,L vs Yerolymos,1.04,0.68,44.6,2.1,3.3%,40.0%,0.0%,37.9%,36.0%,43.5%
2019 W25 Santa Margherita Di Pula R16,W vs Eraydin,0.99,2.17,34.9,2.1,0.0%,57.9%,0.0%,84.2%,75.0%,50.0%
2019 W25 Santa Margherita Di Pula R32,L vs Chiesa,1.01,0.62,44.6,2.5,0.0%,42.3%,0.0%,39.1%,27.6%,46.2%
2017 Hammamet $15K SF,L vs Kulik,0.99,0.93,90.0,10.7,0.0%,48.6%,0.0%,51.4%,45.5%,49.2%
2017 Hammamet $15K R16,W vs Crivelletto,1.21,1.81,32.6,2.2,4.2%,50.0%,0.0%,78.3%,42.4%,65.6%
2017 Brno $15K R16,W vs Mendesova,1.10,2.02,31.7,2.2,0.0%,60.7%,0.0%,63.0%,68.4%,72.2%
2017 Brno $15K R32,W vs Pektorova,1.08,1.51,43.0,3.0,3.6%,57.1%,0.0%,60.9%,65.6%,48.3%
2017 Podgorica $25K R16,L vs Gatto Monticone,1.11,0.75,60.9,2.0,0.0%,43.2%,2.4%,52.4%,24.2%,48.1%
2017 Graz $15K QF,L vs Bondar,1.05,0.76,50.7,5.2,0.0%,45.5%,0.0%,52.4%,34.1%,40.0%
2017 Graz $15K R16,W vs Altick,1.14,1.34,44.0,4.0,0.0%,45.2%,0.0%,57.9%,69.2%,44.1%
2017 Graz $15K R32,W vs Koller,1.09,1.49,47.8,2.1,3.3%,43.3%,0.0%,70.4%,60.7%,58.3%
2017 Arad $15K F,L vs Ruse,0.93,0.68,44.8,2.7,0.0%,38.2%,3.2%,51.6%,35.5%,46.4%
2017 Arad $15K SF,W vs Ene,1.11,1.51,40.6,2.0,0.0%,59.4%,3.3%,60.0%,51.4%,58.8%
2017 Budapest $100K R32,L vs Duque Marino,1.02,0.53,36.2,2.5,0.0%,39.1%,0.0%,28.6%,40.9%,26.3%
2017 Tarvisio $15K F,W vs Bilardo,1.19,1.55,38.8,2.5,0.0%,63.6%,0.0%,51.6%,58.1%,51.7%
2017 Tarvisio $15K SF,W vs Sabino,1.01,1.71,38.8,2.1,0.0%,60.9%,0.0%,59.1%,56.0%,79.2%
2017 Tarvisio $15K QF,W vs Cuk,0.91,1.58,43.5,2.0,4.5%,72.7%,0.0%,60.0%,50.0%,65.6%
2017 Tarvisio $15K R16,W vs Prochazkova,1.13,1.18,60.5,3.5,0.0%,48.8%,0.0%,57.5%,44.7%,53.5%
2017 Tarvisio $15K R32,W vs Masini,1.06,1.60,47.1,2.6,6.9%,55.2%,0.0%,60.7%,56.5%,71.4%
2017 Maribor $15K SF,W vs Cuk,1.12,1.46,63.8,2.0,2.5%,65.0%,0.0%,47.4%,44.8%,70.8%
2019 (3 matches),,1.01,0.89,41.8,2.2,1.3%,45.3%,0.0%,50.7%,44.9%,46.5%
2017 (35 matches),,1.04,1.18,54.2,2.6,1.4%,54.6%,0.7%,53.4%,50.6%,54.2%
2016 (25 matches),,1.02,1.04,62.0,3.0,0.5%,52.6%,0.5%,48.5%,49.9%,50.7%
2015 (14 matches),,1.03,1.04,64.2,3.3,1.8%,54.9%,0.6%,50.0%,46.2%,49.3%
Career (77 matches),,1.03,1.09,58.5,2.8,1.2%,53.7%,0.6%,51.0%,49.3%,51.8%
