Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,11,4,7,36.4%,9-11,45.0%,80-87,47.9%,0-0,-,0,,,,,,,,,,,,QF (W15 Esch-sur-Alzette)
2023,30,10,20,33.3%,24-43,35.8%,261-339,43.5%,2-2,50.0%,1,62.5%,0.0%,0.0%,6.5%,52.2%,62.5%,63.6%,63.0%,24.0%,42.7%,0.65,F (W25 Antalya)
2022,50,28,22,56.0%,59-48,55.1%,531-479,52.6%,4-5,44.4%,0,,,,,,,,,,,,W (W25+H Leipzig)
2021,29,16,13,55.2%,36-28,56.3%,289-301,49.0%,5-2,71.4%,0,,,,,,,,,,,,SF (2x)
2020,20,15,5,75.0%,29-7,80.6%,197-117,62.7%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
2019,27,13,14,48.1%,27-32,45.8%,261-265,49.6%,2-2,50.0%,0,,,,,,,,,,,,F (W25 Bytom)
2018,40,24,16,60.0%,53-36,59.6%,441-370,54.4%,4-5,44.4%,0,,,,,,,,,,,,F (2x)
2017,60,41,19,68.3%,89-44,66.9%,682-502,57.6%,8-3,72.7%,0,,,,,,,,,,,,W (2x)
2016,46,27,19,58.7%,60-46,56.6%,497-430,53.6%,1-5,16.7%,0,,,,,,,,,,,,F (3x)
2015,26,16,10,61.5%,36-25,59.0%,299-246,54.9%,3-2,60.0%,0,,,,,,,,,,,,F (2x)
2014,7,4,3,57.1%,7-5,58.3%,52-41,55.9%,0-0,-,0,,,,,,,,,,,,SF (Sousse 10K)
2013,2,0,2,0.0%,1-4,20.0%,12-28,30.0%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2012,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,0,,,,,,,,,,,,R32 (Antalya 10K)
Career,349,198,151,56.7%,430-331,56.5%,3608-3218,52.9%,30-28,51.7%,1,62.5%,0.0%,0.0%,6.5%,52.2%,62.5%,63.6%,63.0%,24.0%,42.7%,0.65,
