Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Anna Bondar [HUN],1,4,20.0%,0,0,0,-,2017,2023,1,1.68,1.9%,3.7%,68.5%,70.3%,82.4%,74.1%,43.6%,100.0%,33.3%
4,Carolina Alves [BRA],1,3,25.0%,1,1,0,100.0%,2016,2018,0,,,,,,,,,,
3,Tayisiya Morderger [GER],3,0,100.0%,2,2,0,100.0%,2020,2024,0,,,,,,,,,,
3,Nika Radisic [SLO],1,2,33.3%,0,0,0,-,2022,2023,0,,,,,,,,,,
3,Katharina Gerlach [GER],2,1,66.7%,1,1,0,100.0%,2017,2022,0,,,,,,,,,,
3,Lina Gjorcheska [MKD],1,2,33.3%,1,1,0,100.0%,2015,2022,0,,,,,,,,,,
3,Reka Luca Jani [HUN],0,3,0.0%,2,0,2,0.0%,2019,2022,0,,,,,,,,,,
3,Jesika Maleckova [CZE],1,2,33.3%,1,0,1,0.0%,2017,2021,0,,,,,,,,,,
3,Alice Rame [FRA],3,0,100.0%,1,1,0,100.0%,2017,2019,0,,,,,,,,,,
3,Julia Grabher [AUT],1,2,33.3%,1,0,1,0.0%,2015,2019,0,,,,,,,,,,
3,Federica Bilardo [ITA],3,0,100.0%,0,0,0,-,2017,2019,0,,,,,,,,,,
3,Gabriela Pantuckova [CZE],0,3,0.0%,0,0,0,-,2015,2016,0,,,,,,,,,,
2,Ivana Sebestova [CZE],2,0,100.0%,0,0,0,-,2019,2024,0,,,,,,,,,,
2,Sarah Beth Grey [GBR],1,1,50.0%,0,0,0,-,2022,2023,0,,,,,,,,,,
2,Denisa Hindova [CZE],1,1,50.0%,0,0,0,-,2020,2023,0,,,,,,,,,,
