Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2005,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,1,-,-,0.0%,6.1%,54.5%,41.7%,56.7%,48.5%,39.3%,44.1%,0.76,R32 (Memphis)
2003,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,-,-,0.0%,6.3%,72.9%,40.0%,38.5%,39.6%,34.6%,37.0%,0.57,R128 (Wimbledon)
2002,12,2,10,16.7%,7-21,25.0%,95-149,38.9%,1-1,50.0%,0,,,,,,,,,,,,R16 (Warsaw)
2001,9,6,3,66.7%,11-9,55.0%,94-83,53.1%,2-1,66.7%,0,,,,,,,,,,,,F (Tashkent)
2000,19,5,14,26.3%,15-29,34.1%,176-228,43.6%,0-2,0.0%,0,,,,,,,,,,,,R16 (3x)
1999,24,9,15,37.5%,21-30,41.2%,208-242,46.2%,0-5,0.0%,0,,,,,,,,,,,,R16 (5x)
1998,11,3,8,27.3%,7-17,29.2%,85-114,42.7%,0-0,-,0,,,,,,,,,,,,R16 (2x)
1997,4,1,3,25.0%,2-5,28.6%,34-39,46.6%,1-0,100.0%,0,,,,,,,,,,,,R16 (Pattaya)
1996,2,1,1,50.0%,3-2,60.0%,24-21,53.3%,0-0,-,0,,,,,,,,,,,,R32 (Birmingham)
1994,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Paris)
1993,2,1,1,50.0%,2-2,50.0%,16-20,44.4%,0-0,-,0,,,,,,,,,,,,R32 (Stratton Mountain)
Career,86,28,58,32.6%,68-121,36.0%,750-933,44.6%,4-9,30.8%,2,-,-,0.0%,6.1%,62.3%,40.8%,51.2%,44.7%,37.2%,41.0%,0.67,
