Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2006,2,1,1,50.0%,2-2,50.0%,17-13,56.7%,0-0,-,0,,,,,,,,,,,,R16 (Campos do Jordao 25K)
2005,26,9,17,34.6%,23-40,36.5%,258-319,44.7%,1-2,33.3%,0,,,,,,,,,,,,QF (Madrid 25K)
2004,30,15,15,50.0%,36-34,51.4%,327-322,50.4%,5-1,83.3%,0,,,,,,,,,,,,QF (6x)
2003,32,18,14,56.3%,42-32,56.8%,360-314,53.4%,0-1,0.0%,0,,,,,,,,,,,,F (Fullerton 50K)
2002,32,18,14,56.3%,40-31,56.3%,343-311,52.4%,2-4,33.3%,0,,,,,,,,,,,,F (Poitiers 50K)
2001,39,28,11,71.8%,58-28,67.4%,450-331,57.6%,6-2,75.0%,0,,,,,,,,,,,,W (2x)
2000,16,7,9,43.8%,16-22,42.1%,167-192,46.5%,2-3,40.0%,0,,,,,,,,,,,,QF (3x)
1999,11,7,4,63.6%,11-9,55.0%,93-85,52.2%,2-0,100.0%,0,,,,,,,,,,,,F (Cergy Pontoise 50K)
1998,32,19,13,59.4%,38-27,58.5%,306-280,52.2%,3-2,60.0%,0,,,,,,,,,,,,F (2x)
1997,26,15,11,57.7%,26-19,57.8%,206-168,55.1%,3-4,42.9%,0,,,,,,,,,,,,F (Istanbul 75K)
1996,17,7,10,41.2%,19-23,45.2%,175-190,47.9%,0-1,0.0%,0,,,,,,,,,,,,QF (2x)
1995,29,19,10,65.5%,39-25,60.9%,309-266,53.7%,4-0,100.0%,0,,,,,,,,,,,,W (ITF Edinburgh 3)
1994,15,7,8,46.7%,17-20,45.9%,173-181,48.9%,1-1,50.0%,0,,,,,,,,,,,,SF (2x)
1993,13,5,8,38.5%,15-17,46.9%,134-160,45.6%,0-1,0.0%,0,,,,,,,,,,,,QF (ITF Sofia 2)
1992,7,3,4,42.9%,9-9,50.0%,78-81,49.1%,0-0,-,0,,,,,,,,,,,,QF (ITF Madeira)
1991,40,21,19,52.5%,49-42,53.8%,427-391,52.2%,1-7,12.5%,0,,,,,,,,,,,,SF (3x)
1990,7,2,5,28.6%,6-12,33.3%,69-90,43.4%,0-0,-,0,,,,,,,,,,,,R16 (2x)
Career,374,201,173,53.7%,446-392,53.2%,3892-3694,51.3%,30-29,50.8%,0,,,,,,,,,,,,
