Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Karlsruhe R32,L vs Maria,1.05,0.44,36.4,2.1,-,27.3%,-,47.4%,23.8%,30.0%
2019 Jurmala R32,L vs Rybakina,0.87,0.37,33.2,2.1,-,50.0%,-,42.1%,26.1%,20.0%
2019 Lausanne R32,W vs Gracheva,0.94,1.22,38.0,2.2,-,59.3%,-,55.6%,46.2%,65.2%
2019 Lausanne Q2,L vs Paolini,0.98,0.81,54.4,4.7,-,43.2%,-,52.8%,38.7%,48.3%
2019 W60 Barcelona QF,L vs Fourlis,0.96,0.53,39.5,2.0,-,53.1%,-,43.8%,23.1%,34.8%
2019 Strasbourg R32,W vs Schmiedlova,1.21,2.44,32.4,2.1,-,68.2%,-,75.0%,62.5%,52.4%
2019 W60 Luan R16,W vs Hourigan,1.34,1.71,45.3,2.7,0.0%,48.4%,0.0%,61.3%,52.2%,63.6%
2019 W80 Gifu QF,L vs Liang,0.86,0.23,37.0,2.0,0.0%,44.0%,0.0%,54.2%,20.0%,5.9%
2019 W80 Gifu R16,W vs Shimizu,1.17,1.28,52.3,2.8,0.0%,46.9%,0.0%,51.1%,57.8%,53.7%
2019 W80 Gifu R32,W vs Kuwata,1.16,1.56,45.9,2.7,0.0%,67.7%,3.6%,60.7%,33.3%,64.0%
2019 Anning R32,L vs Kratzer,0.81,0.66,41.9,4.0,2.7%,48.6%,0.0%,60.6%,42.4%,31.0%
2019 W25 Kofu R32,L vs Wagner,0.85,0.39,32.2,2.2,4.8%,38.1%,0.0%,45.0%,14.3%,40.0%
2019 W60 Shenzhen R32,L vs Cepelova,0.90,0.73,52.0,3.6,0.0%,38.2%,0.0%,54.8%,38.2%,50.0%
2019 Indian Wells 125K R32,L vs Diyas,0.81,0.44,32.2,2.0,0.0%,36.8%,0.0%,22.2%,31.8%,45.0%
2019 Indian Wells 125K R64,W vs Watson,1.11,1.23,57.2,2.2,0.0%,51.3%,0.0%,48.6%,44.4%,66.7%
2019 Dubai Q1,L vs Doi,0.95,0.80,50.4,2.8,0.0%,36.1%,2.9%,51.4%,54.1%,40.0%
2019 Hua Hin Q2,L vs Duan,0.95,0.92,66.4,24.8,4.4%,33.3%,0.0%,51.2%,51.3%,62.2%
2019 Hua Hin Q1,W vs Wisitwarapron,1.02,2.35,34.1,2.0,0.0%,72.7%,0.0%,65.0%,75.0%,66.7%
2018 Tianjin Q1,W vs Cako,1.12,1.63,44.4,3.0,0.0%,67.7%,0.0%,50.0%,57.1%,60.7%
2018 Wuhan Q1,L vs Peterson,0.91,0.53,37.8,2.0,0.0%,38.5%,0.0%,52.2%,36.0%,27.3%
2019 (18 matches),,1.01,0.91,45.8,2.6,1.0%,47.4%,0.5%,52.7%,42.4%,48.5%
2018 (25 matches),,1.04,0.97,54.2,2.7,1.2%,51.2%,1.2%,53.0%,42.6%,46.8%
2017 (39 matches),,1.01,0.98,56.6,2.7,1.3%,49.5%,1.2%,53.7%,47.9%,45.5%
2016 (40 matches),,1.03,1.00,60.3,3.0,2.0%,52.6%,1.3%,54.0%,44.0%,46.9%
2015 (15 matches),,1.05,1.12,54.1,2.7,1.8%,57.0%,1.0%,55.9%,45.0%,47.9%
Career (149 matches),,1.02,0.99,55.8,2.8,1.5%,51.3%,1.1%,53.4%,45.3%,46.7%
