Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Jan-2023,Hua Hin,Hard,Q1,943,217,(4) Alexandra Eala [PHI] d. (WC) Han,6-1 7-6(6),0.83,1.5%,6.0%,64.2%,53.5%,41.7%,2/7,1:53
19-Sep-2022,Seoul,Hard,Q1,794,274,(10) Daniela Vismane [LAT] d. (ALT) Han,6-4 7-5,0.88,0.0%,9.0%,59.7%,55.0%,44.4%,4/9,1:37
22-Aug-2022,Cleveland,Hard,Q1,,591,(ALT) Eri Hozumi [JPN] d. Han,6-4 6-2,0.67,3.8%,11.5%,51.9%,55.6%,48.0%,2/6,1:22
08-Aug-2022,W100 Landisville PA,Hard,Q1,,,(10) Hiroko Kuwata [JPN] d. Han,7-5 6-2,,,,,,,,
01-Aug-2022,Washington,Hard,Q1,815,174,(7) Caty Mcnally [USA] d. (SR) Han,7-5 6-1,0.72,0.0%,12.2%,63.3%,51.6%,22.2%,2/8,1:39
13-Jun-2022,Berlin,Grass,Q1,854,196,(12) Stefanie Voegele [SUI] d. (SR) Han,6-1 7-5,0.57,4.7%,7.8%,50.0%,68.8%,37.5%,4/8,1:16
30-May-2022,W15 Monastir,Hard,QF,,1334,Milana Zhabrailova [RUS] d. (6) Han,7-6(7) 6-4,,,,,,,,
30-May-2022,W15 Monastir,Hard,R16,,,(6) Han d. (Q) Ferdaous Bahri [TUN],6-4 6-1,,,,,,,,
30-May-2022,W15 Monastir,Hard,R32,,1317,(6) Han d. Kristina Milenkovic [SUI],6-3 6-2,,,,,,,,
23-May-2022,Roland Garros,Clay,Q1,815,120,(15) Mihaela Buzarnescu [ROU] d. Han,2-6 6-4 6-2,0.89,1.2%,3.7%,61.0%,58.0%,31.3%,5/12,
09-May-2022,Rome,Clay,Q1,823,53,(2) Tereza Martincova [CZE] d. Han,6-0 4-6 6-3,0.88,0.0%,10.1%,60.9%,59.5%,37.0%,3/9,2:18
18-Apr-2022,Istanbul,Clay,Q1,,107,(5) Donna Vekic [CRO] d. (SR) Han,6-3 6-1,0.67,0.0%,10.0%,56.0%,42.9%,22.7%,7/14,1:03
