Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Karlsruhe R32,L vs Maria,14% (1/7),0% (0/1),0/5,100% (6/6),17% (1/6),0/0,0/0,0/0,0/0,0/0
2019 Jurmala R32,L vs Rybakina,0% (0/8),- (0/0),0/4,57% (4/7),0% (0/4),0/0,0/0,1/1,0/0,1/1
2019 Lausanne R32,W vs Gracheva,42% (5/12),80% (4/5),0/1,30% (3/10),67% (2/3),1/1,0/0,0/0,0/0,0/0
2019 Lausanne Q2,L vs Paolini,31% (4/13),100% (4/4),1/4,50% (7/14),29% (2/7),2/3,0/0,0/1,0/0,0/1
2019 W60 Barcelona QF,L vs Fourlis,13% (1/8),0% (0/1),0/3,71% (5/7),20% (1/5),0/0,0/0,0/1,0/0,0/0
2019 Strasbourg R32,W vs Schmiedlova,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2019 W60 Luan R16,W vs Hourigan,75% (6/8),100% (6/6),2/2,38% (3/8),33% (1/3),5/5,1/1,0/0,1/1,0/0
2019 W80 Gifu QF,L vs Liang,0% (0/8),- (0/0),0/2,63% (5/8),20% (1/5),0/0,0/0,0/2,0/0,0/1
2019 W80 Gifu R16,W vs Shimizu,77% (10/13),80% (8/10),4/6,75% (9/12),33% (3/9),4/6,0/1,0/0,0/1,0/0
2019 W80 Gifu R32,W vs Kuwata,63% (5/8),80% (4/5),1/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2019 Anning R32,L vs Kratzer,27% (3/11),100% (3/3),0/3,64% (7/11),29% (2/7),2/2,0/0,0/2,0/0,0/1
2019 W25 Kofu R32,L vs Wagner,0% (0/7),- (0/0),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2019 W60 Shenzhen R32,L vs Cepelova,50% (5/10),60% (3/5),2/6,80% (8/10),25% (2/8),3/3,0/1,0/0,0/0,0/0
2019 Indian Wells 125K R32,L vs Diyas,14% (1/7),100% (1/1),1/5,86% (6/7),0% (0/6),0/1,0/0,0/1,0/0,0/0
2019 Indian Wells 125K R64,W vs Watson,64% (7/11),100% (7/7),3/5,55% (6/11),0% (0/6),2/7,1/4,0/0,0/2,0/0
2019 Dubai Q1,L vs Doi,46% (6/13),100% (6/6),2/7,75% (9/12),11% (1/9),3/5,0/0,0/1,0/0,0/0
2019 Hua Hin Q2,L vs Duan,69% (9/13),89% (8/9),4/8,79% (11/14),9% (1/11),3/8,1/3,0/2,0/2,0/1
2019 Hua Hin Q1,W vs Wisitwarapron,86% (6/7),100% (6/6),1/1,14% (1/7),0% (0/1),4/5,1/1,0/0,0/0,0/0
2018 Tianjin Q1,W vs Cako,78% (7/9),86% (6/7),3/3,44% (4/9),25% (1/4),4/6,2/2,0/0,1/1,0/0
2018 Wuhan Q1,L vs Peterson,13% (1/8),100% (1/1),1/4,63% (5/8),0% (0/5),1/1,0/0,1/2,0/0,0/1
2019 (18 matches),,43.3%,87.8%,31.3%,58.7%,19.4%,69.1%,53.3%,8.3%,37.5%,20.0%
2018 (25 matches),,48.4%,79.0%,37.8%,53.3%,15.3%,70.9%,77.8%,38.1%,77.8%,18.2%
2017 (39 matches),,55.0%,78.6%,35.5%,60.6%,22.8%,56.1%,48.6%,51.4%,57.1%,50.0%
2016 (40 matches),,51.0%,78.3%,38.1%,53.3%,21.1%,61.9%,58.5%,54.0%,63.2%,35.0%
2015 (15 matches),,52.8%,79.8%,41.7%,46.5%,31.1%,64.9%,61.1%,62.5%,85.7%,60.0%
Career (149 matches),,51.2%,80.0%,37.5%,55.7%,20.9%,62.2%,59.1%,46.4%,63.3%,35.5%
