Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2017 Tianjin R32,L vs Sabalenka,25.3%,29.3%,35.3%,28.0%,32.0%,47.2%,9.5%,58.6%,50.0%,25.0%,30.0%,6.7%,0.0%,66.7%,0.0%,111
2016 ITF Shenzhen R32,L vs Xu,24.1%,28.7%,47.6%,24.2%,30.3%,54.0%,16.1%,37.1%,50.0%,27.8%,27.8%,23.1%,66.7%,66.7%,100.0%,68
Career (2 matches),,24.7%,29.0%,42.1%,25.9%,31.0%,51.2%,13.5%,46.9%,50.0%,26.3%,28.9%,14.3%,23.5%,66.7%,66.7%,106
